Frequency(Hz),Impedance
1.41E+07,3.977993448
1.41E+07,3.981836293
1.41E+07,3.982757355
1.41E+07,3.984379101
1.41E+07,3.984981392
1.41E+07,3.98724862
1.41E+07,3.988954254
1.41E+07,3.991681301
1.41E+07,3.992657763
1.41E+07,3.995584416
1.41E+07,3.996203599
1.41E+07,3.999019443
1.41E+07,4.001557264
1.41E+07,4.001858547
1.41E+07,4.00440369
1.41E+07,4.005761985
1.41E+07,4.008140744
1.41E+07,4.010787208
1.41E+07,4.012751316
1.41E+07,4.013948637
1.41E+07,4.016417954
1.41E+07,4.016886973
1.41E+07,4.020515112
1.41E+07,4.021949915
1.41E+07,4.023518313
1.41E+07,4.024636647
1.41E+07,4.027189102
1.41E+07,4.030021151
1.41E+07,4.031906943
1.41E+07,4.032849492
1.41E+07,4.03464788
1.41E+07,4.036965714
1.41E+07,4.038625989
1.41E+07,4.042594952
1.41E+07,4.04531557
1.41E+07,4.046605824
1.41E+07,4.047533357
1.41E+07,4.049926868
1.42E+07,4.053781735
1.42E+07,4.05553948
1.42E+07,4.056494152
1.42E+07,4.058280726
1.42E+07,4.059874386
1.42E+07,4.063495659
1.42E+07,4.063969446
1.42E+07,4.067435998
1.42E+07,4.068585435
1.42E+07,4.072573331
1.42E+07,4.074241064
1.42E+07,4.077108013
1.42E+07,4.0787138
1.42E+07,4.081065311
1.42E+07,4.083275275
1.42E+07,4.086408823
1.42E+07,4.088049839
1.42E+07,4.089608054
1.42E+07,4.092038441
1.42E+07,4.092937588
1.42E+07,4.098261091
1.42E+07,4.098904711
1.42E+07,4.102462331
1.42E+07,4.10377474
1.42E+07,4.106310109
1.42E+07,4.107428719
1.42E+07,4.111751096
1.42E+07,4.113193894
1.42E+07,4.115641791
1.42E+07,4.117567947
1.42E+07,4.11920084
1.42E+07,4.121994851
1.42E+07,4.125654738
1.42E+07,4.128143671
1.42E+07,4.131720679
1.42E+07,4.132900215
1.42E+07,4.135429875
1.42E+07,4.137790575
1.42E+07,4.140486383
1.42E+07,4.142735015
1.43E+07,4.146877402
1.43E+07,4.147157485
1.43E+07,4.150876198
1.43E+07,4.153566861
1.43E+07,4.156340717
1.43E+07,4.158359206
1.43E+07,4.161620371
1.43E+07,4.164344173
1.43E+07,4.167814715
1.43E+07,4.168037287
1.43E+07,4.171415501
1.43E+07,4.174023098
1.43E+07,4.177956928
1.43E+07,4.181140895
1.43E+07,4.183698777
1.43E+07,4.184886688
1.43E+07,4.189574609
1.43E+07,4.190683242
1.43E+07,4.194652293
1.43E+07,4.198123739
1.43E+07,4.199360454
1.43E+07,4.201551438
1.43E+07,4.206573412
1.43E+07,4.207529361
1.43E+07,4.212494563
1.43E+07,4.215548896
1.43E+07,4.218571801
1.43E+07,4.220903472
1.43E+07,4.224762616
1.43E+07,4.226616521
1.43E+07,4.229450043
1.43E+07,4.234001042
1.43E+07,4.235102145
1.43E+07,4.240161037
1.43E+07,4.243665816
1.43E+07,4.243741214
1.43E+07,4.25059673
1.43E+07,4.251894609
1.43E+07,4.255769039
1.43E+07,4.258364465
1.44E+07,4.26050115
1.44E+07,4.265740152
1.44E+07,4.267110056
1.44E+07,4.271223754
1.44E+07,4.276445877
1.44E+07,4.280134982
1.44E+07,4.283027476
1.44E+07,4.284931584
1.44E+07,4.288704541
1.44E+07,4.293161767
1.44E+07,4.296083643
1.44E+07,4.301920548
1.44E+07,4.302168345
1.44E+07,4.304325327
1.44E+07,4.311725661
1.44E+07,4.314639552
1.44E+07,4.318735361
1.44E+07,4.322178444
1.44E+07,4.32425125
1.44E+07,4.328950883
1.44E+07,4.334001423
1.44E+07,4.340081754
1.44E+07,4.343223708
1.44E+07,4.341871177
1.44E+07,4.34975096
1.44E+07,4.35620569
1.44E+07,4.358829073
1.44E+07,4.361576717
1.44E+07,4.365582922
1.44E+07,4.369501036
1.44E+07,4.373913101
1.44E+07,4.380279248
1.44E+07,4.383428749
1.44E+07,4.386020119
1.44E+07,4.391693317
1.44E+07,4.398370066
1.44E+07,4.400317
1.44E+07,4.407019309
1.44E+07,4.410545855
1.44E+07,4.413574497
1.45E+07,4.419005732
1.45E+07,4.425212555
1.45E+07,4.426248893
1.45E+07,4.430545675
1.45E+07,4.438553191
1.45E+07,4.441131182
1.45E+07,4.452032103
1.45E+07,4.4553844
1.45E+07,4.458599824
1.45E+07,4.463802842
1.45E+07,4.463972309
1.45E+07,4.475601523
1.45E+07,4.477398204
1.45E+07,4.481995682
1.45E+07,4.488521631
1.45E+07,4.496822268
1.45E+07,4.497769792
1.45E+07,4.509318011
1.45E+07,4.509191063
1.45E+07,4.51706651
1.45E+07,4.521119128
1.45E+07,4.524470582
1.45E+07,4.536750934
1.45E+07,4.542935935
1.45E+07,4.548476047
1.45E+07,4.550511437
1.45E+07,4.558983335
1.45E+07,4.563202152
1.45E+07,4.574498732
1.45E+07,4.57415343
1.45E+07,4.586721887
1.45E+07,4.589652095
1.45E+07,4.605478496
1.45E+07,4.60802651
1.45E+07,4.609436562
1.45E+07,4.621752949
1.45E+07,4.621756268
1.45E+07,4.631242982
1.45E+07,4.642676839
1.45E+07,4.652202662
1.46E+07,4.652651107
1.46E+07,4.662559647
1.46E+07,4.676467863
1.46E+07,4.683053237
1.46E+07,4.688812596
1.46E+07,4.694819194
1.46E+07,4.705977796
1.46E+07,4.714802624
1.46E+07,4.72085301
1.46E+07,4.736484399
1.46E+07,4.744616383
1.46E+07,4.750992721
1.46E+07,4.763202809
1.46E+07,4.770857851
1.46E+07,4.777107071
1.46E+07,4.798871655
1.46E+07,4.803778376
1.46E+07,4.807362444
1.46E+07,4.8236198
1.46E+07,4.834001825
1.46E+07,4.846795636
1.46E+07,4.856212025
1.46E+07,4.87078244
1.46E+07,4.883226587
1.46E+07,4.903091095
1.46E+07,4.916364703
1.46E+07,4.92386852
1.46E+07,4.940224101
1.46E+07,4.942322906
1.46E+07,4.972375785
1.46E+07,4.986915756
1.46E+07,4.991739814
1.46E+07,5.014726742
1.46E+07,5.029124366
1.46E+07,5.050460549
1.46E+07,5.065379283
1.46E+07,5.081764808
1.46E+07,5.090371333
1.46E+07,5.104436271
1.46E+07,5.127790169
1.47E+07,5.163388034
1.47E+07,5.1816091
1.47E+07,5.200829459
1.47E+07,5.206875465
1.47E+07,5.21704823
1.47E+07,5.273356519
1.47E+07,5.281959265
1.47E+07,5.302764937
1.47E+07,5.314910509
1.47E+07,5.310439708
1.47E+07,5.344111984
1.47E+07,5.380827617
1.47E+07,5.384763708
1.47E+07,5.339358685
1.47E+07,5.369534952
1.47E+07,5.358797364
1.47E+07,5.382053096
1.47E+07,5.364694886
1.47E+07,5.359103806
1.47E+07,5.32984785
1.47E+07,5.317057638
1.47E+07,5.296781093
1.47E+07,5.252796582
1.47E+07,5.240150292
1.47E+07,5.24585922
1.47E+07,5.208132886
1.47E+07,5.187219248
1.47E+07,5.167545684
1.47E+07,5.1603695
1.47E+07,5.13913458
1.47E+07,5.120622403
1.47E+07,5.097429131
1.47E+07,5.091297447
1.47E+07,5.055261638
1.47E+07,5.043795887
1.47E+07,5.033134287
1.47E+07,5.025985162
1.47E+07,5.008862829
1.47E+07,4.975870982
1.47E+07,4.974314687
1.48E+07,4.951572643
1.48E+07,4.937270349
1.48E+07,4.927544199
1.48E+07,4.911765588
1.48E+07,4.891667183
1.48E+07,4.883331171
1.48E+07,4.875333884
1.48E+07,4.860279922
1.48E+07,4.843815016
1.48E+07,4.845360758
1.48E+07,4.829856483
1.48E+07,4.825004503
1.48E+07,4.809446546
1.48E+07,4.799234695
1.48E+07,4.783792882
1.48E+07,4.775566796
1.48E+07,4.766616501
1.48E+07,4.761093028
1.48E+07,4.748940124
1.48E+07,4.74084547
1.48E+07,4.726896871
1.48E+07,4.716431224
1.48E+07,4.710807207
1.48E+07,4.699071111
1.48E+07,4.69352896
1.48E+07,4.686328957
1.48E+07,4.678135745
1.48E+07,4.67547617
1.48E+07,4.664307614
1.48E+07,4.656771317
1.48E+07,4.648577557
1.48E+07,4.641731834
1.48E+07,4.637283877
1.48E+07,4.622681742
1.48E+07,4.614516935
1.48E+07,4.609213201
1.48E+07,4.605339115
1.48E+07,4.60101627
1.48E+07,4.58826234
1.48E+07,4.586896358
1.49E+07,4.579506658
1.49E+07,4.572762112
1.49E+07,4.570065356
1.49E+07,4.562488764
1.49E+07,4.555707075
1.49E+07,4.548818123
1.49E+07,4.539554613
1.49E+07,4.539327175
1.49E+07,4.532085315
1.49E+07,4.523982168
1.49E+07,4.517662636
1.49E+07,4.51652845
1.49E+07,4.507724525
1.49E+07,4.501123457
1.49E+07,4.497601625
1.49E+07,4.494273179
1.49E+07,4.487992048
1.49E+07,4.483856117
1.49E+07,4.478501126
1.49E+07,4.476404758
1.49E+07,4.468243384
1.49E+07,4.460037285
1.49E+07,4.457068862
1.49E+07,4.451866498
1.49E+07,4.449582313
1.49E+07,4.442744685
1.49E+07,4.439877488
1.49E+07,4.435292218
1.49E+07,4.431633654
1.49E+07,4.426392663
1.49E+07,4.424627044
1.49E+07,4.418180549
1.49E+07,4.412953442
1.49E+07,4.408229434
1.49E+07,4.404543713
1.49E+07,4.401341787
1.49E+07,4.395294033
1.49E+07,4.392868116
1.49E+07,4.387586325
1.49E+07,4.382258259
1.50E+07,4.379567882
1.50E+07,4.374803495
1.50E+07,4.369852196
1.50E+07,4.368488743
1.50E+07,4.364372455
1.50E+07,4.361044784
1.50E+07,4.358117802
1.50E+07,4.352053105
1.50E+07,4.346275587
1.50E+07,4.34616157
1.50E+07,4.339980554
1.50E+07,4.336767401
1.50E+07,4.335081121
1.50E+07,4.327406553
1.50E+07,4.323875946
1.50E+07,4.326109215
1.50E+07,4.320581569
1.50E+07,4.315925137
1.50E+07,4.312901878
1.50E+07,4.30956546
1.50E+07,4.307270635
1.50E+07,4.301471357
1.50E+07,4.301000412
1.50E+07,4.295100866
1.50E+07,4.29277886
1.50E+07,4.287771069
1.50E+07,4.285512586
1.50E+07,4.281371885
1.50E+07,4.279366171
1.50E+07,4.276018004
1.50E+07,4.273231862
1.50E+07,4.269168263
1.50E+07,4.267180563
1.50E+07,4.262032089
1.50E+07,4.259670713
1.50E+07,4.258570118
1.50E+07,4.252352024
1.50E+07,4.25045195
1.50E+07,4.247101509
1.50E+07,4.245930142
1.51E+07,4.241905316
1.51E+07,4.239878487
1.51E+07,4.235020292
1.51E+07,4.233082468
1.51E+07,4.233023508
1.51E+07,4.229617338
1.51E+07,4.224307427
1.51E+07,4.220770001
1.51E+07,4.220210101
1.51E+07,4.216467643
1.51E+07,4.212425006
1.51E+07,4.210816408
1.51E+07,4.207937783
1.51E+07,4.205383366
1.51E+07,4.202206514
1.51E+07,4.198024256
1.51E+07,4.198807182
1.51E+07,4.193667887
1.51E+07,4.19229165
1.51E+07,4.188513748
1.51E+07,4.186304725
1.51E+07,4.184892046
1.51E+07,4.179762298
1.51E+07,4.178426379
1.51E+07,4.177799896
1.51E+07,4.173640607
1.51E+07,4.170640748
1.51E+07,4.168380271
1.51E+07,4.167581535
1.51E+07,4.16550138
1.51E+07,4.163144648
1.51E+07,4.158110723
1.51E+07,4.156450744
1.51E+07,4.154945852
1.51E+07,4.152895896
1.51E+07,4.148954783
1.51E+07,4.146603896
1.51E+07,4.144487942
1.51E+07,4.14146813
1.51E+07,4.140227931
1.52E+07,4.138145038
1.52E+07,4.135524653
1.52E+07,4.132399768
1.52E+07,4.131287777
1.52E+07,4.130824804
1.52E+07,4.127476829
1.52E+07,4.123436396
1.52E+07,4.12191577
1.52E+07,4.120148676
1.52E+07,4.117708475
1.52E+07,4.115277547
1.52E+07,4.112610646
1.52E+07,4.111546896
1.52E+07,4.10886972
1.52E+07,4.106700743
1.52E+07,4.105254388
1.52E+07,4.103576219
1.52E+07,4.101072583
1.52E+07,4.097795411
1.52E+07,4.096766562
1.52E+07,4.095188154
1.52E+07,4.090375516
1.52E+07,4.089497696
1.52E+07,4.088088647
1.52E+07,4.086199769
1.52E+07,4.085268165
1.52E+07,4.082105258
1.52E+07,4.079709337
1.52E+07,4.07798936
1.52E+07,4.076275425
1.52E+07,4.074684407
1.52E+07,4.071629215
1.52E+07,4.069783583
1.52E+07,4.06826015
1.52E+07,4.066523868
1.52E+07,4.064711599
1.52E+07,4.061459057
1.52E+07,4.060349244
1.52E+07,4.057845392
1.52E+07,4.05671264
1.53E+07,4.053582934
1.53E+07,4.052952987
1.53E+07,4.050803332
1.53E+07,4.049076084
1.53E+07,4.047413314
1.53E+07,4.046477326
1.53E+07,4.043402513
1.53E+07,4.041689565
1.53E+07,4.04053806
1.53E+07,4.039497503
1.53E+07,4.035952878
1.53E+07,4.033349774
1.53E+07,4.032122581
1.53E+07,4.031038771
1.53E+07,4.029462613
1.53E+07,4.027152821
1.53E+07,4.025565574
1.53E+07,4.024401339
1.53E+07,4.021296993
1.53E+07,4.02023576
1.53E+07,4.018807079
1.53E+07,4.017573968
1.53E+07,4.014954857
1.53E+07,4.013118216
1.53E+07,4.011115778
1.53E+07,4.010800707
1.53E+07,4.008042399
1.53E+07,4.00638937
1.53E+07,4.005713769
1.53E+07,4.002899908
1.53E+07,4.002032881
1.53E+07,3.99948701
1.53E+07,3.998712057
1.53E+07,3.996736572
1.53E+07,3.996560345
1.53E+07,3.993628095
1.53E+07,3.991447498
1.53E+07,3.989540242
1.53E+07,3.988107987
1.53E+07,3.987705598
1.54E+07,3.985202565
1.54E+07,3.98322031
1.54E+07,3.980117542
1.54E+07,3.980921908
1.54E+07,3.980455188
1.54E+07,3.978132713
1.54E+07,3.975950654
1.54E+07,3.973622452
1.54E+07,3.972430433
1.54E+07,3.971360558
1.54E+07,3.969742483
1.54E+07,3.968507612
1.54E+07,3.965977678
1.54E+07,3.964957524
1.54E+07,3.96372443
1.54E+07,3.963069387
1.54E+07,3.959937555
1.54E+07,3.95812107
1.54E+07,3.95719927
1.54E+07,3.95564881
1.54E+07,3.954649777
1.54E+07,3.953905903
1.54E+07,3.952064725
1.54E+07,3.949904399
1.54E+07,3.949509917
1.54E+07,3.946547283
1.54E+07,3.945839595
1.54E+07,3.944139117
1.54E+07,3.942502438
1.54E+07,3.942187635
1.54E+07,3.940646186
1.54E+07,3.938347913
1.54E+07,3.936915806
1.54E+07,3.935010871
1.54E+07,3.933888531
1.54E+07,3.93226407
1.54E+07,3.931809123
1.54E+07,3.929060999
1.54E+07,3.929004246
1.54E+07,3.92656815
1.55E+07,3.926187934
1.55E+07,3.924350447
1.55E+07,3.922467395
1.55E+07,3.920821312
1.55E+07,3.9206106
1.55E+07,3.919493308
1.55E+07,3.917405903
1.55E+07,3.916046129
1.55E+07,3.914719189
1.55E+07,3.913563127
1.55E+07,3.911952706
1.55E+07,3.910635774
1.55E+07,3.909403691
1.55E+07,3.908711069
1.55E+07,3.906354411
1.55E+07,3.905752837
1.55E+07,3.903838939
1.55E+07,3.902222472
1.55E+07,3.901551321
1.55E+07,3.901264986
1.55E+07,3.900492925
1.55E+07,3.897787026
1.55E+07,3.896570822
1.55E+07,3.89513561
1.55E+07,3.893961411
1.55E+07,3.892330275
1.55E+07,3.890883532
1.55E+07,3.889677312
1.55E+07,3.888838939
1.55E+07,3.886958291
1.55E+07,3.886967487
1.55E+07,3.885297613
1.55E+07,3.88295473
1.55E+07,3.88189337
1.55E+07,3.881547819
1.55E+07,3.879839406
1.55E+07,3.879059026
1.55E+07,3.876151646
1.55E+07,3.875616391
1.55E+07,3.874587297
1.56E+07,3.87376158
1.56E+07,3.872867007
1.56E+07,3.871213093
1.56E+07,3.869304049
1.56E+07,3.868975152
1.56E+07,3.867418343
1.56E+07,3.866044745
1.56E+07,3.864919808
1.56E+07,3.863045982
1.56E+07,3.863040113
1.56E+07,3.861681048
1.56E+07,3.861250526
1.56E+07,3.858880312
1.56E+07,3.857884333
1.56E+07,3.856427554
1.56E+07,3.855429771
1.56E+07,3.855149657
1.56E+07,3.852093072
1.56E+07,3.851730191
1.56E+07,3.851104308
1.56E+07,3.848753567
1.56E+07,3.848972432
1.56E+07,3.847297727
1.56E+07,3.845368734
1.56E+07,3.845237776
1.56E+07,3.844041466
1.56E+07,3.843475112
1.56E+07,3.841741528
1.56E+07,3.840187702
1.56E+07,3.84030553
1.56E+07,3.838730802
1.56E+07,3.837641918
1.56E+07,3.835589978
1.56E+07,3.834773518
1.56E+07,3.833350893
1.56E+07,3.832351037
1.56E+07,3.831430335
1.56E+07,3.830505921
1.56E+07,3.829624238
1.56E+07,3.828761557
1.57E+07,3.826956766
1.57E+07,3.826411263
1.57E+07,3.824607212
1.57E+07,3.823663621
1.57E+07,3.822924842
1.57E+07,3.821657337
1.57E+07,3.821389694
1.57E+07,3.819644122
1.57E+07,3.81817982
1.57E+07,3.817724565
1.57E+07,3.816244208
1.57E+07,3.815576399
1.57E+07,3.81513955
1.57E+07,3.813523485
1.57E+07,3.81190982
1.57E+07,3.811017531
1.57E+07,3.811297313
1.57E+07,3.808328441
1.57E+07,3.807562434
1.57E+07,3.806777166
1.57E+07,3.805695204
1.57E+07,3.805188073
1.57E+07,3.803625897
1.57E+07,3.803142022
1.57E+07,3.801767688
1.57E+07,3.800027921
1.57E+07,3.800031618
1.57E+07,3.798306406
1.57E+07,3.79816144
1.57E+07,3.796440407
1.57E+07,3.795295955
1.57E+07,3.794660798
1.57E+07,3.79327585
1.57E+07,3.792575633
1.57E+07,3.791111524
1.57E+07,3.790197117
1.57E+07,3.789879736
1.57E+07,3.78900033
1.57E+07,3.787433183
1.57E+07,3.786581429
1.58E+07,3.785202133
1.58E+07,3.785060358
1.58E+07,3.783857849
1.58E+07,3.782521215
1.58E+07,3.78106514
1.58E+07,3.780347191
1.58E+07,3.780458269
1.58E+07,3.779153648
1.58E+07,3.778039365
1.58E+07,3.776320474
1.58E+07,3.77541656
1.58E+07,3.775085315
1.58E+07,3.773982203
1.58E+07,3.772641432
1.58E+07,3.771665065
1.58E+07,3.771002032
1.58E+07,3.769398983
1.58E+07,3.769237059
1.58E+07,3.768056861
1.58E+07,3.766671746
1.58E+07,3.765624977
1.58E+07,3.765306443
1.58E+07,3.764029659
1.58E+07,3.763736701
1.58E+07,3.761530849
1.58E+07,3.761568179
1.58E+07,3.760403309
1.58E+07,3.759390582
1.58E+07,3.758125034
1.58E+07,3.757134336
1.58E+07,3.757003201
1.58E+07,3.75567376
1.58E+07,3.754480714
1.58E+07,3.754040042
1.58E+07,3.753073487
1.58E+07,3.752135594
1.58E+07,3.751114594
1.58E+07,3.750039774
1.58E+07,3.748906667
1.58E+07,3.747916036
1.59E+07,3.747296193
1.59E+07,3.746390612
1.59E+07,3.74547867
1.59E+07,3.74478386
1.59E+07,3.744037458
1.59E+07,3.743021319
1.59E+07,3.741999665
1.59E+07,3.741621381
1.59E+07,3.740140257
1.59E+07,3.739061529
1.59E+07,3.738235203
1.59E+07,3.737981359
1.59E+07,3.736587391
1.59E+07,3.735662066
1.59E+07,3.734892891
1.59E+07,3.733947772
1.59E+07,3.733072691
1.59E+07,3.732316843
1.59E+07,3.731119625
1.59E+07,3.730184469
1.59E+07,3.729537896
1.59E+07,3.729055742
1.59E+07,3.727919805
1.59E+07,3.727062419
1.59E+07,3.726173816
1.59E+07,3.724523903
1.59E+07,3.724579116
1.59E+07,3.723877731
1.59E+07,3.722743087
1.59E+07,3.721959784
1.59E+07,3.720710229
1.59E+07,3.720726241
1.59E+07,3.719559392
1.59E+07,3.718497564
1.59E+07,3.717902659
1.59E+07,3.716468046
1.59E+07,3.716067569
1.59E+07,3.715552448
1.59E+07,3.713942442
1.59E+07,3.713618335
1.60E+07,3.712109213
1.60E+07,3.711272627
1.60E+07,3.710937464
1.60E+07,3.709748295
1.60E+07,3.708588113
1.60E+07,3.707986022
1.60E+07,3.707054705
1.60E+07,3.706512829
1.60E+07,3.706396029
1.60E+07,3.704543544
1.60E+07,3.703667637
1.60E+07,3.703168853
1.60E+07,3.702409843
1.60E+07,3.702168029
1.60E+07,3.70138712
1.60E+07,3.699327327
1.60E+07,3.698963529
1.60E+07,3.697729835
1.60E+07,3.698025758
1.60E+07,3.696842091
1.60E+07,3.695333925
1.60E+07,3.695012845
1.60E+07,3.694128896
1.60E+07,3.693604245
1.60E+07,3.692327254
1.60E+07,3.691105834
1.60E+07,3.690738969
1.60E+07,3.690324323
1.60E+07,3.689671379
1.60E+07,3.689106241
1.60E+07,3.687743811
1.60E+07,3.687146446
1.60E+07,3.686183551
1.60E+07,3.685712533
1.60E+07,3.684620427
1.60E+07,3.683269507
1.60E+07,3.68323642
1.60E+07,3.682013267
1.60E+07,3.681606028
1.60E+07,3.680436508
1.61E+07,3.67899927
1.61E+07,3.679444334
1.61E+07,3.67846642
1.61E+07,3.677868003
1.61E+07,3.677476422
1.61E+07,3.675987565
1.61E+07,3.674951165
1.61E+07,3.674809751
1.61E+07,3.673830403
1.61E+07,3.672976771
1.61E+07,3.672046159
1.61E+07,3.671582076
1.61E+07,3.670453261
1.61E+07,3.670463031
1.61E+07,3.66944995
1.61E+07,3.668615778
1.61E+07,3.667585743
1.61E+07,3.666744291
1.61E+07,3.666674935
1.61E+07,3.664911067
1.61E+07,3.664228823
1.61E+07,3.663781926
1.61E+07,3.663429204
1.61E+07,3.662426733
1.61E+07,3.662344362
1.61E+07,3.660935265
1.61E+07,3.660128077
1.61E+07,3.65910273
1.61E+07,3.658000474
1.61E+07,3.658191212
1.61E+07,3.657001195
1.61E+07,3.656433617
1.61E+07,3.655978902
1.61E+07,3.655367193
1.61E+07,3.654195441
1.61E+07,3.653525961
1.61E+07,3.65241775
1.61E+07,3.651490243
1.61E+07,3.651378047
1.61E+07,3.650251194
1.62E+07,3.649852825
1.62E+07,3.648848845
1.62E+07,3.648297738
1.62E+07,3.647719233
1.62E+07,3.646944236
1.62E+07,3.646054719
1.62E+07,3.645518684
1.62E+07,3.644424143
1.62E+07,3.643964757
1.62E+07,3.643099759
1.62E+07,3.642675302
1.62E+07,3.641391024
1.62E+07,3.640694084
1.62E+07,3.640466989
1.62E+07,3.639670304
1.62E+07,3.638788568
1.62E+07,3.638041945
1.62E+07,3.637421531
1.62E+07,3.636455641
1.62E+07,3.636231828
1.62E+07,3.635086039
1.62E+07,3.634676711
1.62E+07,3.633808591
1.62E+07,3.632870806
1.62E+07,3.6332627
1.62E+07,3.63175513
1.62E+07,3.631057264
1.62E+07,3.62998072
1.62E+07,3.630106757
1.62E+07,3.629203684
1.62E+07,3.628133211
1.62E+07,3.627349665
1.62E+07,3.626997811
1.62E+07,3.626067309
1.62E+07,3.625704329
1.62E+07,3.624699291
1.62E+07,3.623592784
1.62E+07,3.623253587
1.62E+07,3.62290386
1.62E+07,3.622022733
1.63E+07,3.621049657
1.63E+07,3.620578679
1.63E+07,3.619079149
1.63E+07,3.61904224
1.63E+07,3.618676854
1.63E+07,3.618044877
1.63E+07,3.61711187
1.63E+07,3.616543784
1.63E+07,3.615716885
1.63E+07,3.61500325
1.63E+07,3.615021341
1.63E+07,3.613137463
1.63E+07,3.613176711
1.63E+07,3.612333258
1.63E+07,3.61132177
1.63E+07,3.610923751
1.63E+07,3.610043224
1.63E+07,3.609305642
1.63E+07,3.608636173
1.63E+07,3.608005685
1.63E+07,3.607185934
1.63E+07,3.606785936
1.63E+07,3.606448817
1.63E+07,3.605138277
1.63E+07,3.604637362
1.63E+07,3.604149344
1.63E+07,3.603516318
1.63E+07,3.602462672
1.63E+07,3.601890784
1.63E+07,3.601293783
1.63E+07,3.600750865
1.63E+07,3.599615562
1.63E+07,3.599421566
1.63E+07,3.598363597
1.63E+07,3.597803904
1.63E+07,3.59779906
1.63E+07,3.596729815
1.63E+07,3.595982736
1.63E+07,3.59514065
1.63E+07,3.594422962
1.64E+07,3.59405049
1.64E+07,3.593194043
1.64E+07,3.592561882
1.64E+07,3.592552634
1.64E+07,3.59123674
1.64E+07,3.590736054
1.64E+07,3.590366648
1.64E+07,3.589390382
1.64E+07,3.589220713
1.64E+07,3.588419242
1.64E+07,3.587740186
1.64E+07,3.587135584
1.64E+07,3.586188407
1.64E+07,3.585366573
1.64E+07,3.584754372
1.64E+07,3.584030531
1.64E+07,3.583640591
1.64E+07,3.582746763
1.64E+07,3.582182861
1.64E+07,3.581483748
1.64E+07,3.581243546
1.64E+07,3.580645337
1.64E+07,3.579615619
1.64E+07,3.578797031
1.64E+07,3.578197658
1.64E+07,3.578056537
1.64E+07,3.576879693
1.64E+07,3.576502357
1.64E+07,3.57564162
1.64E+07,3.575140949
1.64E+07,3.574147398
1.64E+07,3.574308516
1.64E+07,3.573183923
1.64E+07,3.572805531
1.64E+07,3.571748125
1.64E+07,3.571184855
1.64E+07,3.570807975
1.64E+07,3.569778104
1.64E+07,3.569067594
1.64E+07,3.568387196
1.65E+07,3.567781556
1.65E+07,3.567744612
1.65E+07,3.567318076
1.65E+07,3.566077484
1.65E+07,3.565328471
1.65E+07,3.564235231
1.65E+07,3.564713835
1.65E+07,3.563624026
1.65E+07,3.563497248
1.65E+07,3.561990476
1.65E+07,3.561921401
1.65E+07,3.561234204
1.65E+07,3.560928714
1.65E+07,3.559707193
1.65E+07,3.559612457
1.65E+07,3.558444944
1.65E+07,3.558366384
1.65E+07,3.55788057
1.65E+07,3.556590392
1.65E+07,3.556015846
1.65E+07,3.555951256
1.65E+07,3.555081477
1.65E+07,3.554578549
1.65E+07,3.553429461
1.65E+07,3.552700695
1.65E+07,3.552325918
1.65E+07,3.55194945
1.65E+07,3.551040213
1.65E+07,3.550634002
1.65E+07,3.550248468
1.65E+07,3.5491517
1.65E+07,3.548599095
1.65E+07,3.548421773
1.65E+07,3.547434462
1.65E+07,3.547037769
1.65E+07,3.546222558
1.65E+07,3.545663569
1.65E+07,3.545000883
1.65E+07,3.544303063
1.65E+07,3.54385679
1.66E+07,3.543189472
1.66E+07,3.542639759
1.66E+07,3.541828115
1.66E+07,3.541514211
1.66E+07,3.540732462
1.66E+07,3.540012862
1.66E+07,3.539777648
1.66E+07,3.539071118
1.66E+07,3.538434383
1.66E+07,3.537610375
1.66E+07,3.537099993
1.66E+07,3.536050653
1.66E+07,3.536008212
1.66E+07,3.535553812
1.66E+07,3.534715918
1.66E+07,3.534403534
1.66E+07,3.533724531
1.66E+07,3.53307018
1.66E+07,3.532453875
1.66E+07,3.531630812
1.66E+07,3.530946393
1.66E+07,3.530722317
1.66E+07,3.530192263
1.66E+07,3.529807373
1.66E+07,3.528830279
1.66E+07,3.528292319
1.66E+07,3.527405861
1.66E+07,3.527308377
1.66E+07,3.526510348
1.66E+07,3.526026722
1.66E+07,3.525200589
1.66E+07,3.524276607
1.66E+07,3.524078916
1.66E+07,3.523659696
1.66E+07,3.522999771
1.66E+07,3.522206136
1.66E+07,3.521638499
1.66E+07,3.521161326
1.66E+07,3.520874801
1.66E+07,3.519957913
1.67E+07,3.519436788
1.67E+07,3.518794308
1.67E+07,3.518297337
1.67E+07,3.517541857
1.67E+07,3.51692113
1.67E+07,3.516824014
1.67E+07,3.515927853
1.67E+07,3.515352953
1.67E+07,3.515122649
1.67E+07,3.514076944
1.67E+07,3.51358162
1.67E+07,3.51300177
1.67E+07,3.512517432
1.67E+07,3.512127452
1.67E+07,3.511238649
1.67E+07,3.510380685
1.67E+07,3.510180695
1.67E+07,3.50932968
1.67E+07,3.50934978
1.67E+07,3.509009085
1.67E+07,3.507729767
1.67E+07,3.507463825
1.67E+07,3.506355057
1.67E+07,3.506037731
1.67E+07,3.505593862
1.67E+07,3.504600517
1.67E+07,3.504552103
1.67E+07,3.503781778
1.67E+07,3.503347722
1.67E+07,3.502694323
1.67E+07,3.502044391
1.67E+07,3.501403375
1.67E+07,3.500939017
1.67E+07,3.500350653
1.67E+07,3.499993839
1.67E+07,3.49919649
1.67E+07,3.498473354
