Frequency(Hz),Impedance
1.40E+07,4.115912058
1.40E+07,4.119640936
1.40E+07,4.121359963
1.40E+07,4.123053971
1.40E+07,4.126730299
1.40E+07,4.128363993
1.40E+07,4.131581419
1.40E+07,4.13550597
1.40E+07,4.137365069
1.40E+07,4.140002541
1.40E+07,4.143101934
1.40E+07,4.143783436
1.40E+07,4.149287974
1.41E+07,4.149959187
1.41E+07,4.154205033
1.41E+07,4.154818635
1.41E+07,4.157189056
1.41E+07,4.160770198
1.41E+07,4.164677231
1.41E+07,4.166430609
1.41E+07,4.171335215
1.41E+07,4.170694066
1.41E+07,4.17660249
1.41E+07,4.176328992
1.41E+07,4.182436071
1.41E+07,4.183330107
1.41E+07,4.185433904
1.41E+07,4.190880472
1.41E+07,4.194853072
1.41E+07,4.195051184
1.41E+07,4.198668924
1.41E+07,4.201317484
1.41E+07,4.20345001
1.41E+07,4.207391945
1.41E+07,4.211842258
1.41E+07,4.212389973
1.41E+07,4.215069124
1.41E+07,4.220434462
1.41E+07,4.221812348
1.41E+07,4.225471171
1.41E+07,4.227424718
1.41E+07,4.232657728
1.41E+07,4.235046833
1.41E+07,4.240281307
1.41E+07,4.243671054
1.41E+07,4.244603221
1.41E+07,4.248025776
1.41E+07,4.251186231
1.41E+07,4.256144834
1.41E+07,4.258691318
1.41E+07,4.263788118
1.41E+07,4.266309088
1.41E+07,4.269379107
1.42E+07,4.272896255
1.42E+07,4.277069002
1.42E+07,4.278797835
1.42E+07,4.287303417
1.42E+07,4.284867213
1.42E+07,4.290934954
1.42E+07,4.29805781
1.42E+07,4.297125917
1.42E+07,4.301460558
1.42E+07,4.306240796
1.42E+07,4.310667665
1.42E+07,4.314860875
1.42E+07,4.320385742
1.42E+07,4.319431601
1.42E+07,4.325372101
1.42E+07,4.328529056
1.42E+07,4.336586852
1.42E+07,4.336136831
1.42E+07,4.342352844
1.42E+07,4.347417247
1.42E+07,4.349350215
1.42E+07,4.353205451
1.42E+07,4.361046537
1.42E+07,4.357462176
1.42E+07,4.364364323
1.42E+07,4.369146139
1.42E+07,4.37452605
1.42E+07,4.379766363
1.42E+07,4.38464866
1.42E+07,4.389332498
1.42E+07,4.393516839
1.42E+07,4.397758038
1.42E+07,4.403419575
1.42E+07,4.407879987
1.42E+07,4.413192927
1.42E+07,4.415357967
1.42E+07,4.417376443
1.42E+07,4.423686813
1.42E+07,4.433387613
1.42E+07,4.439639164
1.43E+07,4.441920617
1.43E+07,4.442981804
1.43E+07,4.452111718
1.43E+07,4.459131923
1.43E+07,4.464869302
1.43E+07,4.468996569
1.43E+07,4.470627979
1.43E+07,4.480979577
1.43E+07,4.486462419
1.43E+07,4.490569387
1.43E+07,4.495748178
1.43E+07,4.501848075
1.43E+07,4.508691714
1.43E+07,4.51188153
1.43E+07,4.521553681
1.43E+07,4.528744914
1.43E+07,4.527541954
1.43E+07,4.535790189
1.43E+07,4.545959442
1.43E+07,4.549352899
1.43E+07,4.556194463
1.43E+07,4.564603184
1.43E+07,4.564657488
1.43E+07,4.576955501
1.43E+07,4.586803156
1.43E+07,4.589863639
1.43E+07,4.59598693
1.43E+07,4.606505136
1.43E+07,4.614554864
1.43E+07,4.626302319
1.43E+07,4.633052531
1.43E+07,4.636394548
1.43E+07,4.641086929
1.43E+07,4.652285997
1.43E+07,4.661665004
1.43E+07,4.671821553
1.43E+07,4.675821067
1.43E+07,4.694044386
1.43E+07,4.692261148
1.43E+07,4.709028207
1.44E+07,4.713756581
1.44E+07,4.719714575
1.44E+07,4.729382203
1.44E+07,4.734879348
1.44E+07,4.753949006
1.44E+07,4.762127037
1.44E+07,4.772813758
1.44E+07,4.791184289
1.44E+07,4.792911947
1.44E+07,4.801124155
1.44E+07,4.810140148
1.44E+07,4.832563473
1.44E+07,4.840990517
1.44E+07,4.849219243
1.44E+07,4.865348829
1.44E+07,4.884110145
1.44E+07,4.891047756
1.44E+07,4.899934592
1.44E+07,4.926571618
1.44E+07,4.928151413
1.44E+07,4.946555765
1.44E+07,4.966204552
1.44E+07,4.979693817
1.44E+07,4.993909243
1.44E+07,5.021384798
1.44E+07,5.025490043
1.44E+07,5.06214188
1.44E+07,5.073827927
1.44E+07,5.086292917
1.44E+07,5.117808823
1.44E+07,5.125902633
1.44E+07,5.156221135
1.44E+07,5.200681198
1.44E+07,5.188994778
1.44E+07,5.230084666
1.44E+07,5.229198076
1.44E+07,5.295161507
1.44E+07,5.323503857
1.44E+07,5.322643677
1.44E+07,5.36048307
1.45E+07,5.374642778
1.45E+07,5.404774054
1.45E+07,5.443276179
1.45E+07,5.441220331
1.45E+07,5.451542797
1.45E+07,5.450838974
1.45E+07,5.434775288
1.45E+07,5.439321579
1.45E+07,5.448785255
1.45E+07,5.396232232
1.45E+07,5.389395567
1.45E+07,5.379193461
1.45E+07,5.367887889
1.45E+07,5.34050096
1.45E+07,5.310571931
1.45E+07,5.258422776
1.45E+07,5.271968314
1.45E+07,5.229113197
1.45E+07,5.191467096
1.45E+07,5.166293046
1.45E+07,5.152660808
1.45E+07,5.144931689
1.45E+07,5.115695501
1.45E+07,5.089552336
1.45E+07,5.080089826
1.45E+07,5.062320783
1.45E+07,5.03930769
1.45E+07,5.013778042
1.45E+07,4.997830003
1.45E+07,4.967454861
1.45E+07,4.959343678
1.45E+07,4.955990825
1.45E+07,4.926255781
1.45E+07,4.92387273
1.45E+07,4.911254859
1.45E+07,4.897996877
1.45E+07,4.896254298
1.45E+07,4.871345548
1.45E+07,4.857701061
1.45E+07,4.846560464
1.46E+07,4.834117984
1.46E+07,4.823435272
1.46E+07,4.814081373
1.46E+07,4.798187428
1.46E+07,4.784706911
1.46E+07,4.776541641
1.46E+07,4.769350343
1.46E+07,4.758503029
1.46E+07,4.749188985
1.46E+07,4.737704711
1.46E+07,4.721796371
1.46E+07,4.717561757
1.46E+07,4.71312284
1.46E+07,4.700722804
1.46E+07,4.695480854
1.46E+07,4.678480825
1.46E+07,4.672479311
1.46E+07,4.670505608
1.46E+07,4.659746031
1.46E+07,4.653277086
1.46E+07,4.642318002
1.46E+07,4.639666101
1.46E+07,4.62695281
1.46E+07,4.62659023
1.46E+07,4.614745172
1.46E+07,4.605947169
1.46E+07,4.595877357
1.46E+07,4.592910062
1.46E+07,4.583600037
1.46E+07,4.580705843
1.46E+07,4.574850329
1.46E+07,4.560654023
1.46E+07,4.559523379
1.46E+07,4.557931456
1.46E+07,4.547023194
1.46E+07,4.542505764
1.46E+07,4.537823304
1.46E+07,4.530693443
1.46E+07,4.524829616
1.46E+07,4.520921917
1.47E+07,4.508251666
1.47E+07,4.506867544
1.47E+07,4.502052676
1.47E+07,4.494203189
1.47E+07,4.489163164
1.47E+07,4.485194259
1.47E+07,4.48132705
1.47E+07,4.475680965
1.47E+07,4.469417395
1.47E+07,4.465637912
1.47E+07,4.458473839
1.47E+07,4.455216559
1.47E+07,4.44554403
1.47E+07,4.445497056
1.47E+07,4.441876485
1.47E+07,4.435549076
1.47E+07,4.426311071
1.47E+07,4.426616787
1.47E+07,4.418509054
1.47E+07,4.416392175
1.47E+07,4.413372335
1.47E+07,4.407527621
1.47E+07,4.400254819
1.47E+07,4.399429348
1.47E+07,4.394818791
1.47E+07,4.388277804
1.47E+07,4.386091109
1.47E+07,4.383597604
1.47E+07,4.376504554
1.47E+07,4.375604958
1.47E+07,4.370732274
1.47E+07,4.365206142
1.47E+07,4.360711704
1.47E+07,4.358419004
1.47E+07,4.351500721
1.47E+07,4.348722597
1.47E+07,4.347515716
1.47E+07,4.341809255
1.47E+07,4.339638203
1.47E+07,4.333552337
1.48E+07,4.328287235
1.48E+07,4.324497684
1.48E+07,4.323291902
1.48E+07,4.315230325
1.48E+07,4.313440695
1.48E+07,4.312387211
1.48E+07,4.311106172
1.48E+07,4.306460117
1.48E+07,4.299931202
1.48E+07,4.298134362
1.48E+07,4.294638084
1.48E+07,4.292767747
1.48E+07,4.287861981
1.48E+07,4.28540336
1.48E+07,4.279941055
1.48E+07,4.278336771
1.48E+07,4.276829063
1.48E+07,4.27260614
1.48E+07,4.268025769
1.48E+07,4.263530294
1.48E+07,4.260200178
1.48E+07,4.257823109
1.48E+07,4.254811043
1.48E+07,4.253571172
1.48E+07,4.249547761
1.48E+07,4.247583436
1.48E+07,4.244596243
1.48E+07,4.241094413
1.48E+07,4.237278467
1.48E+07,4.234614332
1.48E+07,4.230390362
1.48E+07,4.226495808
1.48E+07,4.225961429
1.48E+07,4.223097722
1.48E+07,4.220345756
1.48E+07,4.218399711
1.48E+07,4.213520105
1.48E+07,4.210810447
1.48E+07,4.208338353
1.48E+07,4.207163613
1.49E+07,4.203777942
1.49E+07,4.199374891
1.49E+07,4.197917758
1.49E+07,4.195059941
1.49E+07,4.192669895
1.49E+07,4.189020079
1.49E+07,4.185166866
1.49E+07,4.185315319
1.49E+07,4.182679054
1.49E+07,4.180089598
1.49E+07,4.177832466
1.49E+07,4.173410521
1.49E+07,4.171902291
1.49E+07,4.169500916
1.49E+07,4.166759921
1.49E+07,4.164444863
1.49E+07,4.161267603
1.49E+07,4.157240015
1.49E+07,4.155400759
1.49E+07,4.153909461
1.49E+07,4.153390667
1.49E+07,4.15027695
1.49E+07,4.147569552
1.49E+07,4.143781703
1.49E+07,4.142985447
1.49E+07,4.141449478
1.49E+07,4.138675926
1.49E+07,4.132442778
1.49E+07,4.134203665
1.49E+07,4.130033531
1.49E+07,4.128489984
1.49E+07,4.125814999
1.49E+07,4.121208725
1.49E+07,4.119372046
1.49E+07,4.118948179
1.49E+07,4.117861112
1.49E+07,4.114484854
1.49E+07,4.111833683
1.49E+07,4.110687014
1.49E+07,4.106533244
1.50E+07,4.105268982
1.50E+07,4.104784009
1.50E+07,4.100829424
1.50E+07,4.099076915
1.50E+07,4.096606592
1.50E+07,4.096255925
1.50E+07,4.094292396
1.50E+07,4.091399914
1.50E+07,4.088668045
1.50E+07,4.087381699
1.50E+07,4.083316785
1.50E+07,4.08292861
1.50E+07,4.080611145
1.50E+07,4.077781481
1.50E+07,4.077246488
1.50E+07,4.073829332
1.50E+07,4.072763382
1.50E+07,4.07187244
1.50E+07,4.068421522
1.50E+07,4.065767162
1.50E+07,4.054590675
1.50E+07,4.052702466
1.50E+07,4.050938146
1.50E+07,4.047944535
1.50E+07,4.048550397
1.50E+07,4.045390931
1.50E+07,4.043979049
1.50E+07,4.042524691
1.50E+07,4.040352973
1.50E+07,4.039574318
1.50E+07,4.035973437
1.50E+07,4.03659693
1.50E+07,4.033168984
1.50E+07,4.029773278
1.50E+07,4.028384444
1.50E+07,4.027075014
1.50E+07,4.027143143
1.50E+07,4.023925492
1.50E+07,4.022223243
1.50E+07,4.018508631
1.51E+07,4.017853693
1.51E+07,4.017910992
1.51E+07,4.014129479
1.51E+07,4.012071959
1.51E+07,4.011273462
1.51E+07,4.009041809
1.51E+07,4.008146936
1.51E+07,4.007062365
1.51E+07,4.006282639
1.51E+07,4.002598267
1.51E+07,4.000989198
1.51E+07,4.000367821
1.51E+07,3.9979012
1.51E+07,3.996267148
1.51E+07,3.993609508
1.51E+07,3.992733102
1.51E+07,3.991886047
1.51E+07,3.989840452
1.51E+07,3.988334114
1.51E+07,3.985549729
1.51E+07,3.984617578
1.51E+07,3.983470555
1.51E+07,3.980689852
1.51E+07,3.979335227
1.51E+07,3.977576535
1.51E+07,3.976663094
1.51E+07,3.976046424
1.51E+07,3.973678697
1.51E+07,3.971509883
1.51E+07,3.968976726
1.51E+07,3.968654501
1.51E+07,3.967210119
1.51E+07,3.965064441
1.51E+07,3.964067573
1.51E+07,3.96197359
1.51E+07,3.960807153
1.51E+07,3.960527392
1.51E+07,3.95862222
1.51E+07,3.956090725
1.51E+07,3.953887237
1.52E+07,3.953389935
1.52E+07,3.952671804
1.52E+07,3.951141481
1.52E+07,3.94916822
1.52E+07,3.945912525
1.52E+07,3.945190844
1.52E+07,3.944454428
1.52E+07,3.942708031
1.52E+07,3.941349273
1.52E+07,3.938143904
1.52E+07,3.938308002
1.52E+07,3.937589275
1.52E+07,3.935194647
1.52E+07,3.934275205
1.52E+07,3.932433645
1.52E+07,3.931129314
1.52E+07,3.929617218
1.52E+07,3.929280269
1.52E+07,3.925979385
1.52E+07,3.924618835
1.52E+07,3.923487976
1.52E+07,3.923117603
1.52E+07,3.921482722
1.52E+07,3.919926976
1.52E+07,3.918139416
1.52E+07,3.917375223
1.52E+07,3.915589345
1.52E+07,3.913935193
1.52E+07,3.913714542
1.52E+07,3.911517924
1.52E+07,3.909126123
1.52E+07,3.908122932
1.52E+07,3.907495342
1.52E+07,3.906114819
1.52E+07,3.904880479
1.52E+07,3.904017066
1.52E+07,3.901983911
1.52E+07,3.900982777
1.52E+07,3.899324131
1.52E+07,3.897310212
1.53E+07,3.897246458
1.53E+07,3.895161616
1.53E+07,3.894448618
1.53E+07,3.893062481
1.53E+07,3.891324822
1.53E+07,3.889888626
1.53E+07,3.889594464
1.53E+07,3.888382835
1.53E+07,3.885963011
1.53E+07,3.885075461
1.53E+07,3.883412893
1.53E+07,3.882408625
1.53E+07,3.881397618
1.53E+07,3.879820043
1.53E+07,3.878720576
1.53E+07,3.877194038
1.53E+07,3.876124592
1.53E+07,3.875289698
1.53E+07,3.87308711
1.53E+07,3.872720381
1.53E+07,3.870610909
1.53E+07,3.86988831
1.53E+07,3.868941352
1.53E+07,3.867441172
1.53E+07,3.864751851
1.53E+07,3.865015926
1.53E+07,3.863996908
1.53E+07,3.863021847
1.53E+07,3.860671784
1.53E+07,3.860303487
1.53E+07,3.858167041
1.53E+07,3.858347046
1.53E+07,3.857160787
1.53E+07,3.855248295
1.53E+07,3.853317472
1.53E+07,3.853091459
1.53E+07,3.851635096
1.53E+07,3.849944797
1.53E+07,3.849612413
1.53E+07,3.847388901
1.54E+07,3.847396857
1.54E+07,3.845025094
1.54E+07,3.845807274
1.54E+07,3.843499844
1.54E+07,3.841715065
1.54E+07,3.841152082
1.54E+07,3.839905354
1.54E+07,3.839335363
1.54E+07,3.837797673
1.54E+07,3.836616191
1.54E+07,3.834727333
1.54E+07,3.833692754
1.54E+07,3.83275636
1.54E+07,3.832592082
1.54E+07,3.830128572
1.54E+07,3.829459489
1.54E+07,3.828329176
1.54E+07,3.827828047
1.54E+07,3.825847782
1.54E+07,3.824865652
1.54E+07,3.824641507
1.54E+07,3.823017649
1.54E+07,3.821951149
1.54E+07,3.821765628
1.54E+07,3.819099356
1.54E+07,3.818045755
1.54E+07,3.817416228
1.54E+07,3.816615169
1.54E+07,3.815979537
1.54E+07,3.813443893
1.54E+07,3.813324662
1.54E+07,3.812206434
1.54E+07,3.812018371
1.54E+07,3.809837194
1.54E+07,3.809246644
1.54E+07,3.807694942
1.54E+07,3.806507369
1.54E+07,3.806156618
1.54E+07,3.805092913
1.54E+07,3.803284244
1.55E+07,3.802008504
1.55E+07,3.801143027
1.55E+07,3.800461986
1.55E+07,3.799498057
1.55E+07,3.79770779
1.55E+07,3.796904367
1.55E+07,3.795624986
1.55E+07,3.795702811
1.55E+07,3.794420445
1.55E+07,3.793138706
1.55E+07,3.791521885
1.55E+07,3.790310392
1.55E+07,3.790152975
1.55E+07,3.789182144
1.55E+07,3.78692568
1.55E+07,3.786580784
1.55E+07,3.786110201
1.55E+07,3.785504281
1.55E+07,3.783974364
1.55E+07,3.783008614
1.55E+07,3.782160288
1.55E+07,3.78088452
1.55E+07,3.780222223
1.55E+07,3.779308502
1.55E+07,3.77795147
1.55E+07,3.776872989
1.55E+07,3.775907561
1.55E+07,3.775664989
1.55E+07,3.773814884
1.55E+07,3.77331288
1.55E+07,3.772079352
1.55E+07,3.771083858
1.55E+07,3.769851507
1.55E+07,3.769350095
1.55E+07,3.767818436
1.55E+07,3.767018585
1.55E+07,3.76590402
1.55E+07,3.76554766
1.55E+07,3.764462105
1.55E+07,3.763556111
1.56E+07,3.761217263
1.56E+07,3.761514121
1.56E+07,3.760743952
1.56E+07,3.759345042
1.56E+07,3.758493777
1.56E+07,3.756937085
1.56E+07,3.756561674
1.56E+07,3.755723835
1.56E+07,3.755132945
1.56E+07,3.754587165
1.56E+07,3.752145087
1.56E+07,3.751490917
1.56E+07,3.751441695
1.56E+07,3.750262959
1.56E+07,3.74916174
1.56E+07,3.748261349
1.56E+07,3.747000102
1.56E+07,3.746436056
1.56E+07,3.745855204
1.56E+07,3.744894442
1.56E+07,3.743342036
1.56E+07,3.74277469
1.56E+07,3.741920396
1.56E+07,3.741218624
1.56E+07,3.740685074
1.56E+07,3.739049101
1.56E+07,3.737446888
1.56E+07,3.737973827
1.56E+07,3.736632574
1.56E+07,3.73593029
1.56E+07,3.734709008
1.56E+07,3.733461656
1.56E+07,3.732323691
1.56E+07,3.732174542
1.56E+07,3.73070169
1.56E+07,3.73027184
1.56E+07,3.729444375
1.56E+07,3.728793087
1.56E+07,3.728460714
1.56E+07,3.726233092
1.57E+07,3.726100084
1.57E+07,3.725065035
1.57E+07,3.723795779
1.57E+07,3.723368123
1.57E+07,3.722807887
1.57E+07,3.721664022
1.57E+07,3.720926546
1.57E+07,3.719200606
1.57E+07,3.719175798
1.57E+07,3.717961794
1.57E+07,3.716507578
1.57E+07,3.7163339
1.57E+07,3.714633985
1.57E+07,3.714709998
1.57E+07,3.714264902
1.57E+07,3.712100511
1.57E+07,3.711960297
1.57E+07,3.711265886
1.57E+07,3.709698735
1.57E+07,3.709357432
1.57E+07,3.708126554
1.57E+07,3.707784901
1.57E+07,3.706698598
1.57E+07,3.70600521
1.57E+07,3.705714198
1.57E+07,3.704355046
1.57E+07,3.703732602
1.57E+07,3.702688653
1.57E+07,3.701835174
1.57E+07,3.701619803
1.57E+07,3.69976415
1.57E+07,3.699483173
1.57E+07,3.698809399
1.57E+07,3.697981896
1.57E+07,3.696899112
1.57E+07,3.696268833
1.57E+07,3.6951306
1.57E+07,3.694830574
1.57E+07,3.693899098
1.57E+07,3.693107402
1.58E+07,3.691851416
1.58E+07,3.690696711
1.58E+07,3.690335655
1.58E+07,3.689728291
1.58E+07,3.689723226
1.58E+07,3.687583563
1.58E+07,3.687186398
1.58E+07,3.685651695
1.58E+07,3.685837991
1.58E+07,3.684617905
1.58E+07,3.683793328
1.58E+07,3.683824086
1.58E+07,3.68240104
1.58E+07,3.68140266
1.58E+07,3.681011239
1.58E+07,3.680295818
1.58E+07,3.679251324
1.58E+07,3.678316112
1.58E+07,3.678031887
1.58E+07,3.676999142
1.58E+07,3.675885956
1.58E+07,3.67445204
1.58E+07,3.674588503
1.58E+07,3.673712538
1.58E+07,3.6730576
1.58E+07,3.67222349
1.58E+07,3.671317693
1.58E+07,3.670691442
1.58E+07,3.66948622
1.58E+07,3.669385026
1.58E+07,3.668453414
1.58E+07,3.667149473
1.58E+07,3.667480249
1.58E+07,3.665846126
1.58E+07,3.665535281
1.58E+07,3.664704556
1.58E+07,3.663451114
1.58E+07,3.663055645
1.58E+07,3.661755786
1.58E+07,3.661582172
1.59E+07,3.660711667
1.59E+07,3.660009491
1.59E+07,3.659114748
1.59E+07,3.658510048
1.59E+07,3.657586272
1.59E+07,3.656963639
1.59E+07,3.655989763
1.59E+07,3.655623799
1.59E+07,3.655012532
1.59E+07,3.654134337
1.59E+07,3.653562421
1.59E+07,3.652098468
1.59E+07,3.651577138
1.59E+07,3.650809544
1.59E+07,3.650377545
1.59E+07,3.649499382
1.59E+07,3.648633927
1.59E+07,3.647866789
1.59E+07,3.647137053
1.59E+07,3.646777949
1.59E+07,3.645175572
1.59E+07,3.64485687
1.59E+07,3.64447981
1.59E+07,3.643386932
1.59E+07,3.643192325
1.59E+07,3.642136676
1.59E+07,3.640909888
1.59E+07,3.640207073
1.59E+07,3.64015836
1.59E+07,3.639198859
1.59E+07,3.638774292
1.59E+07,3.637955385
1.59E+07,3.636497518
1.59E+07,3.636328685
1.59E+07,3.635910539
1.59E+07,3.63513253
1.59E+07,3.634146923
1.59E+07,3.632789219
1.59E+07,3.632479532
1.59E+07,3.63195319
1.60E+07,3.63146259
1.60E+07,3.630198853
1.60E+07,3.629850359
1.60E+07,3.629426306
1.60E+07,3.628187626
1.60E+07,3.627943669
1.60E+07,3.626964415
1.60E+07,3.626592596
1.60E+07,3.625365387
1.60E+07,3.62495068
1.60E+07,3.624183501
1.60E+07,3.623322428
1.60E+07,3.622535423
1.60E+07,3.622119359
1.60E+07,3.621848323
1.60E+07,3.620723279
1.60E+07,3.620083927
1.60E+07,3.619445155
1.60E+07,3.618703041
1.60E+07,3.61825715
1.60E+07,3.617273414
1.60E+07,3.616744158
1.60E+07,3.615505257
1.60E+07,3.615023754
1.60E+07,3.614276639
1.60E+07,3.613950614
1.60E+07,3.613354087
1.60E+07,3.612369647
1.60E+07,3.611800652
1.60E+07,3.610724581
1.60E+07,3.61013383
1.60E+07,3.610053263
1.60E+07,3.608480161
1.60E+07,3.60809209
1.60E+07,3.607883702
1.60E+07,3.606960188
1.60E+07,3.605908926
1.60E+07,3.605546604
1.60E+07,3.604769306
1.60E+07,3.604260534
1.61E+07,3.603433465
1.61E+07,3.602360189
1.61E+07,3.602314635
1.61E+07,3.60200194
1.61E+07,3.60111228
1.61E+07,3.600261296
1.61E+07,3.5994539
1.61E+07,3.598873589
1.61E+07,3.598165831
1.61E+07,3.59756525
1.61E+07,3.59735784
1.61E+07,3.596467978
1.61E+07,3.595360685
1.61E+07,3.595239029
1.61E+07,3.59435622
1.61E+07,3.593511456
1.61E+07,3.592616405
1.61E+07,3.591825568
1.61E+07,3.591172879
1.61E+07,3.590751513
1.61E+07,3.590148698
1.61E+07,3.589265788
1.61E+07,3.588628899
1.61E+07,3.588023408
1.61E+07,3.587662736
1.61E+07,3.587070353
1.61E+07,3.586513562
1.61E+07,3.585708455
1.61E+07,3.585310029
1.61E+07,3.583958648
1.61E+07,3.583785064
1.61E+07,3.58346273
1.61E+07,3.582347126
1.61E+07,3.581713292
1.61E+07,3.58074381
1.61E+07,3.580510483
1.61E+07,3.579722752
1.61E+07,3.578894289
1.61E+07,3.578185138
1.61E+07,3.577585215
1.62E+07,3.577458545
1.62E+07,3.576743146
1.62E+07,3.576299241
1.62E+07,3.575090276
1.62E+07,3.574745626
1.62E+07,3.573789666
1.62E+07,3.573488825
1.62E+07,3.572458834
1.62E+07,3.572185046
1.62E+07,3.571387348
1.62E+07,3.570677522
1.62E+07,3.570300449
1.62E+07,3.569521886
1.62E+07,3.568531054
1.62E+07,3.568026361
1.62E+07,3.567238726
1.62E+07,3.567222875
1.62E+07,3.566370344
1.62E+07,3.565979589
1.62E+07,3.564889275
1.62E+07,3.564612178
1.62E+07,3.564149088
1.62E+07,3.563576016
1.62E+07,3.562735857
1.62E+07,3.561549328
1.62E+07,3.561666913
1.62E+07,3.560605599
1.62E+07,3.560391586
1.62E+07,3.559706008
1.62E+07,3.558593709
1.62E+07,3.558138454
1.62E+07,3.557573315
1.62E+07,3.55712728
1.62E+07,3.556132342
1.62E+07,3.555370029
1.62E+07,3.554973311
1.62E+07,3.554569713
1.62E+07,3.553898929
1.62E+07,3.553375966
1.62E+07,3.552668887
1.63E+07,3.552246073
1.63E+07,3.551516999
1.63E+07,3.551055967
1.63E+07,3.550364908
1.63E+07,3.54987356
1.63E+07,3.54890042
1.63E+07,3.54836666
1.63E+07,3.547707741
1.63E+07,3.547211978
1.63E+07,3.546435317
1.63E+07,3.545833178
1.63E+07,3.545418713
1.63E+07,3.544788271
1.63E+07,3.543862605
1.63E+07,3.543614443
1.63E+07,3.542725536
1.63E+07,3.542221028
1.63E+07,3.541604414
1.63E+07,3.541509906
1.63E+07,3.540672446
1.63E+07,3.54039169
1.63E+07,3.539274831
1.63E+07,3.538876205
1.63E+07,3.538139542
1.63E+07,3.537704569
1.63E+07,3.536794634
1.63E+07,3.536404493
1.63E+07,3.535681961
1.63E+07,3.535202094
1.63E+07,3.534637638
1.63E+07,3.534018892
1.63E+07,3.533478103
1.63E+07,3.533276966
1.63E+07,3.53242961
1.63E+07,3.531902727
1.63E+07,3.531100163
1.63E+07,3.530382005
1.63E+07,3.529599937
1.63E+07,3.529240734
1.63E+07,3.528574805
1.64E+07,3.527985945
1.64E+07,3.52754834
1.64E+07,3.52700701
1.64E+07,3.526277096
1.64E+07,3.525769166
1.64E+07,3.524981783
1.64E+07,3.524443876
1.64E+07,3.523840383
1.64E+07,3.523519877
1.64E+07,3.52270859
1.64E+07,3.522179121
1.64E+07,3.521472673
1.64E+07,3.521152252
1.64E+07,3.520337839
1.64E+07,3.519909044
1.64E+07,3.519415594
1.64E+07,3.518928648
1.64E+07,3.518503707
1.64E+07,3.517810098
1.64E+07,3.5168398
1.64E+07,3.516950114
1.64E+07,3.515717235
1.64E+07,3.515275927
1.64E+07,3.515041477
1.64E+07,3.514181337
1.64E+07,3.513465439
1.64E+07,3.513349824
1.64E+07,3.512650283
1.64E+07,3.511762019
1.64E+07,3.511428426
1.64E+07,3.5103385
1.64E+07,3.510509812
1.64E+07,3.509675393
1.64E+07,3.509348796
1.64E+07,3.508680165
1.64E+07,3.507964279
1.64E+07,3.507345538
1.64E+07,3.506575902
1.64E+07,3.50615467
1.64E+07,3.505821737
1.65E+07,3.5053249
1.65E+07,3.504025817
1.65E+07,3.503510548
1.65E+07,3.503241108
1.65E+07,3.502748127
1.65E+07,3.502143876
1.65E+07,3.501911779
1.65E+07,3.501131423
1.65E+07,3.50038632
1.65E+07,3.500071627
1.65E+07,3.499416745
1.65E+07,3.498910924
1.65E+07,3.498562955
1.65E+07,3.49772347
1.65E+07,3.497523254
1.65E+07,3.496917835
1.65E+07,3.496389601
1.65E+07,3.495483876
1.65E+07,3.494909493
1.65E+07,3.494530529
1.65E+07,3.49348981
1.65E+07,3.493337321
1.65E+07,3.492789843
1.65E+07,3.492368736
1.65E+07,3.49193161
1.65E+07,3.491157833
1.65E+07,3.490730848
1.65E+07,3.489978881
1.65E+07,3.489094743
1.65E+07,3.48886833
1.65E+07,3.488328599
1.65E+07,3.487843725
1.65E+07,3.486804956
1.65E+07,3.487102204
1.65E+07,3.486501692
1.65E+07,3.485462634
1.65E+07,3.484744326
1.65E+07,3.484196479
1.65E+07,3.484042994
1.65E+07,3.483638223
1.66E+07,3.482804046
1.66E+07,3.482456001
1.66E+07,3.481782878
1.66E+07,3.481383704
1.66E+07,3.480884103
1.66E+07,3.479845547
1.66E+07,3.479379817
1.66E+07,3.479192555
1.66E+07,3.478954181
1.66E+07,3.478337807
1.66E+07,3.477516196
1.66E+07,3.476987538
1.66E+07,3.476098367
1.66E+07,3.475935827
1.66E+07,3.475495391
1.66E+07,3.474852627
1.66E+07,3.47452302
1.66E+07,3.474006463
1.66E+07,3.473376248
1.66E+07,3.472684425
1.66E+07,3.472219983
1.66E+07,3.471619079
1.66E+07,3.470978407
1.66E+07,3.470499982
1.66E+07,3.470108292
1.66E+07,3.469820693
1.66E+07,3.468890973
1.66E+07,3.468426394
1.66E+07,3.467998925
1.66E+07,3.467510572
1.66E+07,3.466955588
1.66E+07,3.466382905
1.66E+07,3.465801649
1.66E+07,3.465318806
1.66E+07,3.46449537
1.66E+07,3.464714404
1.66E+07,3.463659894
1.66E+07,3.463352136
1.66E+07,3.462775504
1.66E+07,3.462201719
1.67E+07,3.46189618
1.67E+07,3.461364517
1.67E+07,3.46101837
1.67E+07,3.460102115
1.67E+07,3.459594854
1.67E+07,3.459208921
1.67E+07,3.458799914
1.67E+07,3.457882602
1.67E+07,3.457467083
1.67E+07,3.456973498
1.67E+07,3.45667653
1.67E+07,3.455783835
1.67E+07,3.45560846
1.67E+07,3.455165037
1.67E+07,3.454627386
1.67E+07,3.454443578
1.67E+07,3.453537569
1.67E+07,3.452947319
1.67E+07,3.452451017
1.67E+07,3.451965909
1.67E+07,3.451600419
1.67E+07,3.450965104
