Frequency(Hz),Impedance
1.52E+07,3.07264623
1.52E+07,3.072264392
1.52E+07,3.072295311
1.52E+07,3.071858383
1.52E+07,3.071473749
1.52E+07,3.071221952
1.52E+07,3.071135755
1.52E+07,3.070705945
1.52E+07,3.070410804
1.52E+07,3.070224968
1.52E+07,3.069763327
1.52E+07,3.069694378
1.52E+07,3.069295629
1.52E+07,3.069194157
1.52E+07,3.068865439
1.52E+07,3.068481554
1.52E+07,3.068243857
1.52E+07,3.067977262
1.52E+07,3.067715205
1.52E+07,3.067452274
1.52E+07,3.067029278
1.52E+07,3.067000756
1.52E+07,3.066613722
1.52E+07,3.066338741
1.52E+07,3.066037452
1.52E+07,3.065722591
1.52E+07,3.065573683
1.52E+07,3.065386854
1.52E+07,3.065005129
1.52E+07,3.064769614
1.52E+07,3.064461736
1.52E+07,3.064251968
1.52E+07,3.063979156
1.52E+07,3.063634833
1.52E+07,3.063416857
1.52E+07,3.063179098
1.52E+07,3.062905694
1.52E+07,3.06265195
1.53E+07,3.062334854
1.53E+07,3.062145985
1.53E+07,3.061750453
1.53E+07,3.061560495
1.53E+07,3.061335783
1.53E+07,3.060988843
1.53E+07,3.060759852
1.53E+07,3.060409493
1.53E+07,3.060277235
1.53E+07,3.060109059
1.53E+07,3.059739125
1.53E+07,3.059463696
1.53E+07,3.059288987
1.53E+07,3.05901122
1.53E+07,3.058796315
1.53E+07,3.058478554
1.53E+07,3.058150327
1.53E+07,3.057779365
1.53E+07,3.05763387
1.53E+07,3.057309179
1.53E+07,3.057098149
1.53E+07,3.056786044
1.53E+07,3.056556875
1.53E+07,3.056439696
1.53E+07,3.056312114
1.53E+07,3.055870825
1.53E+07,3.055626428
1.53E+07,3.055280272
1.53E+07,3.055151259
1.53E+07,3.054868054
1.53E+07,3.054388598
1.53E+07,3.054325981
1.53E+07,3.054130022
1.53E+07,3.05382643
1.53E+07,3.053518528
1.53E+07,3.053161316
1.53E+07,3.053032602
1.53E+07,3.052810192
1.53E+07,3.052430069
1.53E+07,3.052312464
1.54E+07,3.052015384
1.54E+07,3.051767054
1.54E+07,3.051402191
1.54E+07,3.051117238
1.54E+07,3.051028945
1.54E+07,3.0507291
1.54E+07,3.050389304
1.54E+07,3.050125041
1.54E+07,3.049899779
1.54E+07,3.04969875
1.54E+07,3.049468683
1.54E+07,3.049261608
1.54E+07,3.048911316
1.54E+07,3.048593543
1.54E+07,3.048444813
1.54E+07,3.048178263
1.54E+07,3.047855942
1.54E+07,3.047608859
1.54E+07,3.047378941
1.54E+07,3.047115573
1.54E+07,3.046975383
1.54E+07,3.046718793
1.54E+07,3.046399118
1.54E+07,3.04597048
1.54E+07,3.045955056
1.54E+07,3.045689095
1.54E+07,3.045422448
1.54E+07,3.045200616
1.54E+07,3.044732369
1.54E+07,3.044723585
1.54E+07,3.044417499
1.54E+07,3.04420304
1.54E+07,3.043939965
1.54E+07,3.043509942
1.54E+07,3.04332034
1.54E+07,3.043134985
1.54E+07,3.042907014
1.54E+07,3.042657444
1.54E+07,3.042320962
1.54E+07,3.042198261
1.55E+07,3.041889335
1.55E+07,3.041622428
1.55E+07,3.041284874
1.55E+07,3.041086574
1.55E+07,3.041018901
1.55E+07,3.04063995
1.55E+07,3.040377389
1.55E+07,3.040119152
1.55E+07,3.039888015
1.55E+07,3.039609282
1.55E+07,3.039407509
1.55E+07,3.039034038
1.55E+07,3.039020562
1.55E+07,3.038585969
1.55E+07,3.038395799
1.55E+07,3.038177228
1.55E+07,3.037852468
1.55E+07,3.037664706
1.55E+07,3.037362569
1.55E+07,3.037251671
1.55E+07,3.036872125
1.55E+07,3.036652957
1.55E+07,3.036515984
1.55E+07,3.03601912
1.55E+07,3.036026355
1.55E+07,3.03575887
1.55E+07,3.035376803
1.55E+07,3.035200098
1.55E+07,3.034889403
1.55E+07,3.034726738
1.55E+07,3.034430565
1.55E+07,3.034235641
1.55E+07,3.033870393
1.55E+07,3.033656406
1.55E+07,3.033376093
1.55E+07,3.03328184
1.55E+07,3.033065881
1.55E+07,3.032740751
1.55E+07,3.032492668
1.55E+07,3.03226399
1.56E+07,3.032201752
1.56E+07,3.031816233
1.56E+07,3.031474296
1.56E+07,3.031252078
1.56E+07,3.031047182
1.56E+07,3.030940742
1.56E+07,3.03062111
1.56E+07,3.030331633
1.56E+07,3.030051516
1.56E+07,3.029817398
1.56E+07,3.029715138
1.56E+07,3.02933098
1.56E+07,3.029184208
1.56E+07,3.028765221
1.56E+07,3.028670588
1.56E+07,3.028586465
1.56E+07,3.028096213
1.56E+07,3.027900203
1.56E+07,3.027573811
1.56E+07,3.027398781
1.56E+07,3.027187503
1.56E+07,3.026922702
1.56E+07,3.026783637
1.56E+07,3.02640602
1.56E+07,3.026277248
1.56E+07,3.025976866
1.56E+07,3.025853595
1.56E+07,3.025582554
1.56E+07,3.02520816
1.56E+07,3.024957494
1.56E+07,3.024905452
1.56E+07,3.024588222
1.56E+07,3.0244975
1.56E+07,3.024082023
1.56E+07,3.02386996
1.56E+07,3.023701872
1.56E+07,3.023349334
1.56E+07,3.023257826
1.56E+07,3.02282038
1.56E+07,3.022716352
1.57E+07,3.022624939
1.57E+07,3.02216881
1.57E+07,3.022074133
1.57E+07,3.021772618
1.57E+07,3.021405366
1.57E+07,3.021245031
1.57E+07,3.021035147
1.57E+07,3.02083589
1.57E+07,3.020581947
1.57E+07,3.020232694
1.57E+07,3.020045301
1.57E+07,3.019850472
1.57E+07,3.019559367
1.57E+07,3.019310247
1.57E+07,3.019210449
1.57E+07,3.018828818
1.57E+07,3.018678698
1.57E+07,3.018449322
1.57E+07,3.018223443
1.57E+07,3.01788777
1.57E+07,3.017737062
1.57E+07,3.017474139
1.57E+07,3.017278811
1.57E+07,3.01697983
1.57E+07,3.016832826
1.57E+07,3.016495099
1.57E+07,3.016297027
1.57E+07,3.016069894
1.57E+07,3.015800637
1.57E+07,3.015529128
1.57E+07,3.015346672
1.57E+07,3.015287584
1.57E+07,3.014933111
1.57E+07,3.014707034
1.57E+07,3.014344519
1.57E+07,3.014297991
1.57E+07,3.014059906
1.57E+07,3.013696698
1.57E+07,3.013447291
1.57E+07,3.013215099
1.58E+07,3.012963365
1.58E+07,3.012784978
1.58E+07,3.012623626
1.58E+07,3.012507423
1.58E+07,3.012158593
1.58E+07,3.012002268
1.58E+07,3.011704012
1.58E+07,3.011408163
1.58E+07,3.011212518
1.58E+07,3.010881328
1.58E+07,3.010682797
1.58E+07,3.010544857
1.58E+07,3.010242953
1.58E+07,3.010075944
1.58E+07,3.009822259
1.58E+07,3.009603314
1.58E+07,3.009412781
1.58E+07,3.009106708
1.58E+07,3.008916966
1.58E+07,3.008701779
1.58E+07,3.008462386
1.58E+07,3.008311467
1.58E+07,3.007953008
1.58E+07,3.00781764
1.58E+07,3.007528178
1.58E+07,3.007305618
1.58E+07,3.007074663
1.58E+07,3.006849032
1.58E+07,3.006685353
1.58E+07,3.006339102
1.58E+07,3.006078036
1.58E+07,3.005960514
1.58E+07,3.005700474
1.58E+07,3.005518
1.58E+07,3.005202573
1.58E+07,3.004900466
1.58E+07,3.004770135
1.58E+07,3.004576949
1.58E+07,3.00431299
1.58E+07,3.004135612
1.59E+07,3.003733986
1.59E+07,3.003741056
1.59E+07,3.003514493
1.59E+07,3.003106832
1.59E+07,3.002989225
1.59E+07,3.002681835
1.59E+07,3.002556759
1.59E+07,3.002390863
1.59E+07,3.001957345
1.59E+07,3.001908677
1.59E+07,3.001579966
1.59E+07,3.001495635
1.59E+07,3.001231816
1.59E+07,3.000937572
1.59E+07,3.000714359
1.59E+07,3.000474654
1.59E+07,3.000379452
1.59E+07,3.000099372
1.59E+07,2.999680334
1.59E+07,2.999515586
1.59E+07,2.99929435
1.59E+07,2.999115909
1.59E+07,2.998979377
1.59E+07,2.998745929
1.59E+07,2.998504466
1.59E+07,2.998205991
1.59E+07,2.998070708
1.59E+07,2.997759709
1.59E+07,2.997482307
1.59E+07,2.997366076
1.59E+07,2.997030223
1.59E+07,2.996896143
1.59E+07,2.996710664
1.59E+07,2.996444543
1.59E+07,2.996315779
1.59E+07,2.995938977
1.59E+07,2.995827797
1.59E+07,2.99563813
1.59E+07,2.995413743
1.59E+07,2.995135182
1.60E+07,2.994829221
1.60E+07,2.994747687
1.60E+07,2.994411367
1.60E+07,2.99429711
1.60E+07,2.994041333
1.60E+07,2.993753105
1.60E+07,2.993579675
1.60E+07,2.993475972
1.60E+07,2.993176359
1.60E+07,2.993023267
1.60E+07,2.992614329
1.60E+07,2.992535479
1.60E+07,2.992318442
1.60E+07,2.992187198
1.60E+07,2.991842067
1.60E+07,2.991575556
1.60E+07,2.99128788
1.60E+07,2.99118791
1.60E+07,2.990904908
1.60E+07,2.990832164
1.60E+07,2.990528211
1.60E+07,2.990320176
1.60E+07,2.990069717
1.60E+07,2.989755451
1.60E+07,2.989600824
1.60E+07,2.98941176
1.60E+07,2.989097564
1.60E+07,2.988900611
1.60E+07,2.988708505
1.60E+07,2.988555409
1.60E+07,2.9883224
1.60E+07,2.988079505
1.60E+07,2.987918218
1.60E+07,2.987735499
1.60E+07,2.987424491
1.60E+07,2.987180757
1.60E+07,2.986999754
1.60E+07,2.98685289
1.60E+07,2.986572065
1.60E+07,2.986225204
1.61E+07,2.986094466
1.61E+07,2.985754954
1.61E+07,2.985647714
1.61E+07,2.985483549
1.61E+07,2.98520746
1.61E+07,2.985043972
1.61E+07,2.984705416
1.61E+07,2.984459675
1.61E+07,2.984465914
1.61E+07,2.984062113
1.61E+07,2.983997163
1.61E+07,2.983613103
1.61E+07,2.983552862
1.61E+07,2.983368734
1.61E+07,2.983023782
1.61E+07,2.98289126
1.61E+07,2.982591432
1.61E+07,2.982511907
1.61E+07,2.982293045
1.61E+07,2.981970253
1.61E+07,2.981857688
1.61E+07,2.981513091
1.61E+07,2.981341888
1.61E+07,2.981263624
1.61E+07,2.980967107
1.61E+07,2.980793835
1.61E+07,2.980527459
1.61E+07,2.980331853
1.61E+07,2.98014178
1.61E+07,2.979825942
1.61E+07,2.979665944
1.61E+07,2.97937153
1.61E+07,2.97931356
1.61E+07,2.979027222
1.61E+07,2.978915233
1.61E+07,2.978652018
1.61E+07,2.978228863
1.61E+07,2.978208955
1.61E+07,2.977969485
1.61E+07,2.977701768
1.62E+07,2.97753055
1.62E+07,2.97725013
1.62E+07,2.977108968
1.62E+07,2.976866945
1.62E+07,2.976679728
1.62E+07,2.976417272
1.62E+07,2.976195604
1.62E+07,2.976035149
1.62E+07,2.975864594
1.62E+07,2.975763868
1.62E+07,2.975413684
1.62E+07,2.975209426
1.62E+07,2.974935431
1.62E+07,2.974792603
1.62E+07,2.974493519
1.62E+07,2.974376823
1.62E+07,2.974121727
1.62E+07,2.973899884
1.62E+07,2.973780067
1.62E+07,2.973564156
1.62E+07,2.973305177
1.62E+07,2.973065235
1.62E+07,2.972753499
1.62E+07,2.972672837
1.62E+07,2.972466053
1.62E+07,2.972252814
1.62E+07,2.971981212
1.62E+07,2.971819375
1.62E+07,2.971644365
1.62E+07,2.971463535
1.62E+07,2.971126069
1.62E+07,2.971023184
1.62E+07,2.970720709
1.62E+07,2.970453302
1.62E+07,2.970400159
1.62E+07,2.97023615
1.62E+07,2.969900563
1.62E+07,2.9696719
1.62E+07,2.969474005
1.62E+07,2.969265287
1.63E+07,2.969074547
1.63E+07,2.968826279
1.63E+07,2.968629465
1.63E+07,2.968324492
1.63E+07,2.968273914
1.63E+07,2.968081827
1.63E+07,2.967841134
1.63E+07,2.967608771
1.63E+07,2.967444744
1.63E+07,2.967183227
1.63E+07,2.967094472
1.63E+07,2.966774099
1.63E+07,2.966582093
1.63E+07,2.96632738
1.63E+07,2.96619823
1.63E+07,2.966000849
1.63E+07,2.965713138
1.63E+07,2.965586761
1.63E+07,2.965257461
1.63E+07,2.965196047
1.63E+07,2.965060932
1.63E+07,2.964623108
1.63E+07,2.964622825
1.63E+07,2.964332304
1.63E+07,2.964123734
1.63E+07,2.963955227
1.63E+07,2.963674792
1.63E+07,2.963442067
1.63E+07,2.963356587
1.63E+07,2.963047086
1.63E+07,2.962912161
1.63E+07,2.962672347
1.63E+07,2.962396114
1.63E+07,2.962131694
1.63E+07,2.96189857
1.63E+07,2.961821805
1.63E+07,2.961725224
1.63E+07,2.961398608
1.63E+07,2.961154944
1.63E+07,2.961030733
1.64E+07,2.960853464
1.64E+07,2.960567329
1.64E+07,2.960276418
1.64E+07,2.96016955
1.64E+07,2.96000541
1.64E+07,2.959831575
1.64E+07,2.959608745
1.64E+07,2.959404696
1.64E+07,2.959054377
1.64E+07,2.958921256
1.64E+07,2.958774155
1.64E+07,2.958572318
1.64E+07,2.958350703
1.64E+07,2.95810313
1.64E+07,2.95784299
1.64E+07,2.957787811
1.64E+07,2.957493461
1.64E+07,2.95730777
1.64E+07,2.957153106
1.64E+07,2.956993476
1.64E+07,2.956797123
1.64E+07,2.956581151
1.64E+07,2.956358291
1.64E+07,2.956197014
1.64E+07,2.955780955
1.64E+07,2.955666887
1.64E+07,2.955601319
1.64E+07,2.9553242
1.64E+07,2.955116137
1.64E+07,2.954838183
1.64E+07,2.954710642
1.64E+07,2.954507465
1.64E+07,2.95428892
1.64E+07,2.954048202
1.64E+07,2.95384737
1.64E+07,2.953633075
1.64E+07,2.95352596
1.64E+07,2.953287973
1.64E+07,2.953147823
1.64E+07,2.952799076
1.65E+07,2.952675293
1.65E+07,2.952633611
1.65E+07,2.952249641
1.65E+07,2.952085146
1.65E+07,2.951825204
1.65E+07,2.951648733
1.65E+07,2.951608982
1.65E+07,2.951290388
1.65E+07,2.951127698
1.65E+07,2.950804002
1.65E+07,2.950669956
1.65E+07,2.950505756
1.65E+07,2.950422297
1.65E+07,2.950023174
1.65E+07,2.949901422
1.65E+07,2.949595889
1.65E+07,2.949445796
1.65E+07,2.949356031
1.65E+07,2.949046469
1.65E+07,2.948837238
1.65E+07,2.948605584
1.65E+07,2.948514797
1.65E+07,2.948322967
1.65E+07,2.948046319
1.65E+07,2.947852355
1.65E+07,2.9476866
1.65E+07,2.947515732
1.65E+07,2.947314316
1.65E+07,2.947109137
1.65E+07,2.946952488
1.65E+07,2.946679248
1.65E+07,2.946506234
1.65E+07,2.946343908
1.65E+07,2.946081884
1.65E+07,2.945878941
1.65E+07,2.945662978
1.65E+07,2.945479358
1.65E+07,2.94524813
1.65E+07,2.945046368
1.65E+07,2.944986879
1.66E+07,2.944663661
1.66E+07,2.944632629
1.66E+07,2.944308997
1.66E+07,2.944138572
1.66E+07,2.943901004
1.66E+07,2.943638655
1.66E+07,2.943506976
1.66E+07,2.943322232
1.66E+07,2.943034295
1.66E+07,2.943016047
1.66E+07,2.942790406
1.66E+07,2.942565162
1.66E+07,2.942377539
1.66E+07,2.942130647
1.66E+07,2.941898901
1.66E+07,2.9417153
1.66E+07,2.941564113
1.66E+07,2.941314208
1.66E+07,2.941281796
1.66E+07,2.941041789
1.66E+07,2.940720882
1.66E+07,2.940635423
1.66E+07,2.940342291
1.66E+07,2.940279545
1.66E+07,2.940021918
1.66E+07,2.939712871
1.66E+07,2.939543618
1.66E+07,2.939485244
1.66E+07,2.939291836
1.66E+07,2.93904933
1.66E+07,2.938844731
1.66E+07,2.938507745
1.66E+07,2.93848697
1.66E+07,2.938243261
1.66E+07,2.937971882
1.66E+07,2.93785953
1.66E+07,2.937624692
1.66E+07,2.937535182
1.66E+07,2.937300541
1.66E+07,2.93709204
1.67E+07,2.936897222
1.67E+07,2.936629554
1.67E+07,2.936592846
1.67E+07,2.936446705
1.67E+07,2.936165023
1.67E+07,2.935936683
1.67E+07,2.935769702
1.67E+07,2.935438444
1.67E+07,2.935442789
1.67E+07,2.935189589
1.67E+07,2.934920634
1.67E+07,2.934776146
1.67E+07,2.934616923
1.67E+07,2.934447
1.67E+07,2.934181537
1.67E+07,2.93394027
1.67E+07,2.933850212
1.67E+07,2.933610045
1.67E+07,2.933461883
1.67E+07,2.933215956
1.67E+07,2.933105385
1.67E+07,2.932876441
1.67E+07,2.932726607
1.67E+07,2.932497126
1.67E+07,2.932324022
1.67E+07,2.932037498
1.67E+07,2.931847988
1.67E+07,2.931667525
1.67E+07,2.931430049
1.67E+07,2.931346922
1.67E+07,2.931088237
1.67E+07,2.930925052
1.67E+07,2.930730734
1.67E+07,2.93069269
1.67E+07,2.930343406
1.67E+07,2.930175662
1.67E+07,2.929933029
1.67E+07,2.929704276
1.67E+07,2.929523161
1.67E+07,2.929486057
1.68E+07,2.929286074
1.68E+07,2.928973364
1.68E+07,2.928798754
1.68E+07,2.928579681
1.68E+07,2.928511578
1.68E+07,2.928275048
1.68E+07,2.928065784
1.68E+07,2.927885225
1.68E+07,2.927601526
1.68E+07,2.927582953
1.68E+07,2.927293723
1.68E+07,2.927202113
1.68E+07,2.926845541
1.68E+07,2.926691296
1.68E+07,2.926511697
1.68E+07,2.926323211
1.68E+07,2.926145451
1.68E+07,2.925958658
1.68E+07,2.925778953
1.68E+07,2.925636958
1.68E+07,2.925432016
1.68E+07,2.925246963
1.68E+07,2.925041084
1.68E+07,2.924793275
1.68E+07,2.924608134
1.68E+07,2.924536107
1.68E+07,2.924296619
1.68E+07,2.923974445
1.68E+07,2.923860849
1.68E+07,2.923837348
1.68E+07,2.923569279
1.68E+07,2.923329793
1.68E+07,2.923069768
1.68E+07,2.922879316
1.68E+07,2.92277125
1.68E+07,2.922604766
1.68E+07,2.922437045
1.68E+07,2.922218597
1.68E+07,2.921967958
1.68E+07,2.921885634
1.69E+07,2.921610597
1.69E+07,2.921588383
1.69E+07,2.921170912
1.69E+07,2.920942739
1.69E+07,2.920931159
1.69E+07,2.92076319
1.69E+07,2.920513126
1.69E+07,2.920328594
1.69E+07,2.920102566
1.69E+07,2.919967799
1.69E+07,2.919760874
1.69E+07,2.919673914
1.69E+07,2.919392696
1.69E+07,2.919248158
1.69E+07,2.919025783
1.69E+07,2.918814968
1.69E+07,2.918755127
1.69E+07,2.918506098
1.69E+07,2.918213392
1.69E+07,2.918114941
1.69E+07,2.917863549
1.69E+07,2.917678006
1.69E+07,2.917507703
1.69E+07,2.917351962
1.69E+07,2.917117482
1.69E+07,2.916997953
1.69E+07,2.916783495
1.69E+07,2.916555789
1.69E+07,2.916440735
1.69E+07,2.916191157
1.69E+07,2.916153298
1.69E+07,2.91592448
1.69E+07,2.915604859
1.69E+07,2.915463959
1.69E+07,2.915326053
1.69E+07,2.915227185
1.69E+07,2.914930638
1.69E+07,2.914722182
1.69E+07,2.91456593
1.69E+07,2.91434734
1.70E+07,2.914196087
1.70E+07,2.914115744
1.70E+07,2.913848305
1.70E+07,2.91371015
1.70E+07,2.913439281
1.70E+07,2.913237635
1.70E+07,2.913211374
1.70E+07,2.912938642
1.70E+07,2.912662839
1.70E+07,2.912613075
1.70E+07,2.912328058
1.70E+07,2.912160537
1.70E+07,2.912108209
1.70E+07,2.911832592
1.70E+07,2.911726755
1.70E+07,2.911475687
1.70E+07,2.911272885
1.70E+07,2.911109898
1.70E+07,2.910936751
1.70E+07,2.910704396
1.70E+07,2.910535011
1.70E+07,2.910442036
1.70E+07,2.910209874
1.70E+07,2.910106539
1.70E+07,2.909809917
1.70E+07,2.909637607
1.70E+07,2.909522924
1.70E+07,2.909316996
1.70E+07,2.909163531
1.70E+07,2.908900282
1.70E+07,2.908647158
1.70E+07,2.908616328
1.70E+07,2.908335062
1.70E+07,2.908222523
1.70E+07,2.908013793
1.70E+07,2.907819296
1.70E+07,2.907672157
1.70E+07,2.907459381
1.70E+07,2.90729825
1.70E+07,2.907103358
1.71E+07,2.906939393
1.71E+07,2.906760962
1.71E+07,2.906594369
1.71E+07,2.906352841
1.71E+07,2.906151154
1.71E+07,2.90599902
1.71E+07,2.90581797
1.71E+07,2.905654037
1.71E+07,2.905511015
1.71E+07,2.90519032
1.71E+07,2.905112592
1.71E+07,2.904805639
1.71E+07,2.904730043
1.71E+07,2.904522072
1.71E+07,2.904387037
1.71E+07,2.904216914
1.71E+07,2.904008664
1.71E+07,2.903864888
1.71E+07,2.903718408
1.71E+07,2.903487622
1.71E+07,2.903304999
1.71E+07,2.903022996
1.71E+07,2.902966712
1.71E+07,2.902803384
1.71E+07,2.902491501
1.71E+07,2.902393971
1.71E+07,2.902172587
1.71E+07,2.901980022
1.71E+07,2.901824989
1.71E+07,2.901804845
1.71E+07,2.901459585
1.71E+07,2.901294047
1.71E+07,2.90115
1.71E+07,2.901001495
1.71E+07,2.900830305
1.71E+07,2.900684199
1.71E+07,2.900421734
1.71E+07,2.900260256
1.71E+07,2.900113178
1.71E+07,2.899844146
1.72E+07,2.899750472
1.72E+07,2.899499557
1.72E+07,2.899437068
1.72E+07,2.899230721
1.72E+07,2.899078828
1.72E+07,2.898897245
1.72E+07,2.898671378
1.72E+07,2.89852269
1.72E+07,2.898359675
1.72E+07,2.898049837
1.72E+07,2.897974132
1.72E+07,2.897841384
1.72E+07,2.897600656
1.72E+07,2.897476703
1.72E+07,2.897260475
1.72E+07,2.897138039
1.72E+07,2.89695106
1.72E+07,2.8966998
1.72E+07,2.896504184
1.72E+07,2.896382316
1.72E+07,2.896277759
1.72E+07,2.896002
1.72E+07,2.89584276
1.72E+07,2.895746329
1.72E+07,2.895513562
1.72E+07,2.895330688
1.72E+07,2.895105072
1.72E+07,2.894920156
1.72E+07,2.8947358
1.72E+07,2.894585481
1.72E+07,2.89444111
1.72E+07,2.894336126
1.72E+07,2.894083694
1.72E+07,2.893871552
1.72E+07,2.893694868
1.72E+07,2.893624795
1.72E+07,2.893439973
1.72E+07,2.893292014
1.72E+07,2.893042625
1.72E+07,2.892866404
1.73E+07,2.892615872
1.73E+07,2.892571355
1.73E+07,2.892420313
1.73E+07,2.892114451
1.73E+07,2.891872883
1.73E+07,2.891800408
1.73E+07,2.891609219
1.73E+07,2.891434234
1.73E+07,2.891187665
1.73E+07,2.891060318
1.73E+07,2.890937252
1.73E+07,2.890729294
1.73E+07,2.890569717
1.73E+07,2.890446996
1.73E+07,2.890188534
1.73E+07,2.890031242
1.73E+07,2.889927716
1.73E+07,2.889690967
1.73E+07,2.889495797
1.73E+07,2.889356551
1.73E+07,2.88916267
1.73E+07,2.888953258
1.73E+07,2.888778647
1.73E+07,2.888599593
1.73E+07,2.888429734
1.73E+07,2.888308576
1.73E+07,2.888119863
1.73E+07,2.887957567
1.73E+07,2.887714146
1.73E+07,2.887602402
1.73E+07,2.887401829
1.73E+07,2.887234937
1.73E+07,2.887171827
1.73E+07,2.886938235
1.73E+07,2.886753906
1.73E+07,2.886507621
1.73E+07,2.886464707
1.73E+07,2.886214876
1.73E+07,2.886066418
1.73E+07,2.885840748
1.74E+07,2.885690595
1.74E+07,2.885496076
1.74E+07,2.885405455
1.74E+07,2.885270728
1.74E+07,2.884936099
1.74E+07,2.884804758
1.74E+07,2.884733847
1.74E+07,2.884616447
1.74E+07,2.884485777
1.74E+07,2.884163537
1.74E+07,2.883878996
1.74E+07,2.883817931
1.74E+07,2.883601993
1.74E+07,2.883496125
1.74E+07,2.883352371
1.74E+07,2.883086617
1.74E+07,2.882944674
1.74E+07,2.882791152
1.74E+07,2.882638112
1.74E+07,2.88248945
1.74E+07,2.882227728
1.74E+07,2.882089468
1.74E+07,2.881826744
1.74E+07,2.881805967
1.74E+07,2.881576873
1.74E+07,2.88134739
1.74E+07,2.881279577
1.74E+07,2.881131494
1.74E+07,2.880935107
1.74E+07,2.880711212
1.74E+07,2.880583942
1.74E+07,2.880383066
1.74E+07,2.880163401
1.74E+07,2.88008122
1.74E+07,2.879841999
1.74E+07,2.879629135
1.74E+07,2.879586701
1.74E+07,2.879329329
1.74E+07,2.879286521
1.74E+07,2.878899555
1.75E+07,2.878781261
1.75E+07,2.878577631
1.75E+07,2.878549444
1.75E+07,2.878370285
1.75E+07,2.878173482
1.75E+07,2.877888264
1.75E+07,2.87776035
1.75E+07,2.877607486
1.75E+07,2.877525864
1.75E+07,2.877203821
1.75E+07,2.877059162
1.75E+07,2.876898059
1.75E+07,2.876761531
1.75E+07,2.876604561
1.75E+07,2.87644745
1.75E+07,2.8763247
1.75E+07,2.876038285
1.75E+07,2.875995712
1.75E+07,2.875731064
1.75E+07,2.875573912
1.75E+07,2.875422678
1.75E+07,2.875186508
1.75E+07,2.875042093
1.75E+07,2.874919295
1.75E+07,2.874766957
1.75E+07,2.874620934
1.75E+07,2.874355866
1.75E+07,2.874263038
1.75E+07,2.874045717
1.75E+07,2.87400622
1.75E+07,2.873746465
1.75E+07,2.873593032
1.75E+07,2.873412637
1.75E+07,2.873234762
1.75E+07,2.873124504
1.75E+07,2.872850336
1.75E+07,2.872712062
1.75E+07,2.872572702
1.75E+07,2.872376479
1.75E+07,2.872162454
1.76E+07,2.872076516
1.76E+07,2.871815875
1.76E+07,2.871646163
1.76E+07,2.87151517
1.76E+07,2.8713627
1.76E+07,2.871253436
1.76E+07,2.871076431
1.76E+07,2.870831314
1.76E+07,2.870684116
1.76E+07,2.870487073
1.76E+07,2.870472416
1.76E+07,2.870157795
1.76E+07,2.870055927
1.76E+07,2.869791038
1.76E+07,2.869728246
1.76E+07,2.869568453
1.76E+07,2.869350206
1.76E+07,2.86921305
1.76E+07,2.869039977
1.76E+07,2.868876761
1.76E+07,2.868801083
1.76E+07,2.868656719
1.76E+07,2.868315904
1.76E+07,2.868164386
1.76E+07,2.868099477
1.76E+07,2.867942588
1.76E+07,2.867763242
1.76E+07,2.867470957
1.76E+07,2.867390049
1.76E+07,2.867276588
1.76E+07,2.867075492
1.76E+07,2.866877162
1.76E+07,2.866759046
1.76E+07,2.866472146
1.76E+07,2.866434244
1.76E+07,2.866263355
1.76E+07,2.866072876
1.76E+07,2.865968649
1.76E+07,2.865749346
1.76E+07,2.865673797
1.77E+07,2.865376101
1.77E+07,2.865366566
1.77E+07,2.865093077
1.77E+07,2.864920733
1.77E+07,2.864673099
1.77E+07,2.864665613
1.77E+07,2.864515256
1.77E+07,2.86434774
1.77E+07,2.864079443
1.77E+07,2.863986987
1.77E+07,2.863684476
1.77E+07,2.863647339
1.77E+07,2.863394455
1.77E+07,2.863281814
1.77E+07,2.863120703
1.77E+07,2.862964875
1.77E+07,2.862807006
1.77E+07,2.862605881
1.77E+07,2.862480544
1.77E+07,2.862294808
1.77E+07,2.86215166
1.77E+07,2.862019324
1.77E+07,2.861877422
1.77E+07,2.861703361
1.77E+07,2.861486527
1.77E+07,2.861241574
1.77E+07,2.861165016
1.77E+07,2.86098175
1.77E+07,2.860834625
1.77E+07,2.860598277
1.77E+07,2.860445093
1.77E+07,2.860326596
1.77E+07,2.860158955
1.77E+07,2.859963852
1.77E+07,2.859675896
1.77E+07,2.859623685
1.77E+07,2.859456303
1.77E+07,2.859350919
1.77E+07,2.859153623
1.77E+07,2.859020707
1.78E+07,2.858947679
1.78E+07,2.858726672
1.78E+07,2.858454926
1.78E+07,2.858392114
1.78E+07,2.858206577
1.78E+07,2.858011298
1.78E+07,2.857865314
1.78E+07,2.85775949
1.78E+07,2.85756587
1.78E+07,2.85735228
1.78E+07,2.857263721
1.78E+07,2.856999337
1.78E+07,2.856848408
1.78E+07,2.856771575
1.78E+07,2.856532672
1.78E+07,2.856430944
1.78E+07,2.856220631
1.78E+07,2.855984848
1.78E+07,2.855869073
1.78E+07,2.855841252
1.78E+07,2.855571755
1.78E+07,2.855436344
1.78E+07,2.855223238
1.78E+07,2.855112096
1.78E+07,2.855023314
1.78E+07,2.854765442
1.78E+07,2.854670731
1.78E+07,2.854475387
1.78E+07,2.854365621
1.78E+07,2.854149686
1.78E+07,2.853948764
1.78E+07,2.853755698
1.78E+07,2.853545268
1.78E+07,2.853511738
1.78E+07,2.853288446
1.78E+07,2.853147787
1.78E+07,2.852936721
1.78E+07,2.852826728
