Time,DeliveryPower,SetPower,RFVoltage,RFCurrent,DCVoltage,DCCurrent,RFPhase,RF,QFR,RealPlasmaImpedance,ImaginaryPlasmaImpedance,RunMode,Interlock
2022/05/27 18:24:46,599,598,175.5,3.4,277.4,2.1,0,3.199864,1,51.4,0,4,0
2022/05/27 18:24:46,599,598,175.6,3.4,277.4,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:46,599,598,175.6,3.4,277.4,2.1,0,3.202499,1,51.4,0,4,0
2022/05/27 18:24:46,599,598,175.6,3.4,277.4,2.1,0,3.202499,1,51.4,0,4,0
2022/05/27 18:24:47,599,598,175.6,3.4,277.4,2.1,0,3.202499,1,51.4,0,4,0
2022/05/27 18:24:47,599,598,175.5,3.4,277.3,2.1,0,3.201972,1,51.4,0,4,0
2022/05/27 18:24:47,599,598,175.6,3.4,277.4,2.1,0,3.203553,1,51.4,0,4,0
2022/05/27 18:24:47,599,598,175.6,3.4,277.4,2.1,0,3.203553,1,51.4,0,4,0
2022/05/27 18:24:48,599,598,175.6,3.4,277.4,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:48,599,598,175.6,3.4,277.4,2.1,0,3.200918,1,51.5,0,4,0
2022/05/27 18:24:48,599,598,175.6,3.4,277.4,2.1,0,3.200918,1,51.5,0,4,0
2022/05/27 18:24:48,599,598,175.6,3.4,277.4,2.1,0,3.200918,1,51.5,0,4,0
2022/05/27 18:24:49,599,598,175.6,3.4,277.4,2.1,0,3.201972,1,51.4,0,4,0
2022/05/27 18:24:49,599,599,175.5,3.4,277.4,2.1,0,3.202499,1,51.3,0,4,0
2022/05/27 18:24:49,599,599,175.5,3.4,277.4,2.1,0,3.202499,1,51.3,0,4,0
2022/05/27 18:24:49,599,599,175.5,3.4,277.4,2.1,0,3.202499,1,51.3,0,4,0
2022/05/27 18:24:50,599,598,175.5,3.4,277.3,2.1,0,3.202499,1,51.4,0,4,0
2022/05/27 18:24:50,599,598,175.5,3.4,277.3,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:50,599,598,175.5,3.4,277.3,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:50,599,598,175.5,3.4,277.3,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:51,599,598,175.5,3.4,277.3,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:51,599,598,175.5,3.4,277.3,2.1,0,3.199864,1,51.4,0,4,0
2022/05/27 18:24:51,599,598,175.5,3.4,277.3,2.1,0,3.199864,1,51.4,0,4,0
2022/05/27 18:24:51,598,597,175.5,3.4,277.2,2.1,0,3.202499,1,51.5,0,4,0
2022/05/27 18:24:52,598,599,175.4,3.4,277.2,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:52,598,599,175.4,3.4,277.2,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:52,598,599,175.4,3.4,277.2,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:52,599,598,175.4,3.4,277.1,2.1,0,3.200948,1,51.3,0,4,0
2022/05/27 18:24:52,599,598,175.4,3.4,277.1,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:53,599,598,175.4,3.4,277.1,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:53,599,598,175.4,3.4,277.1,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:53,599,598,175.4,3.4,277.1,2.1,0,3.201445,1,51.4,0,4,0
2022/05/27 18:24:53,599,598,175.5,3.4,277.2,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:54,599,598,175.5,3.4,277.2,2.1,0,3.200918,1,51.4,0,4,0
2022/05/27 18:24:54,599,598,175.5,3.4,277.3,2.1,0,3.201972,1,51.4,0,4,0
2022/05/27 18:24:54,598,597,175.5,3.4,277.3,2.1,0,3.201445,1,51.5,0,4,0
2022/05/27 18:24:54,0,403,0,0,0,0,0,0,0,0,0,7,0
2022/05/27 18:24:55,0,403,0,0,0,0,0,0,0,0,0,7,0
2022/05/27 18:24:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:56,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:58,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:59,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:24:59,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:01,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:02,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:04,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:05,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:06,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:07,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:08,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:08,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:08,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:08,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:09,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:09,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:09,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:09,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:10,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:14,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:15,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:17,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:18,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:18,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:25:19,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:25:20,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:25:20,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:25:20,0,514,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:20,0,597,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:21,0,597,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:21,0,598,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:21,0,598,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:21,0,598,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:22,0,598,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:22,0,597,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:25:22,0,597,0,3.4,0,0,0,0,1,50.2,0,4,0
2022/05/27 18:25:22,0,597,0,3.4,0,0,0,0,1,50.2,0,4,0
2022/05/27 18:25:23,0,597,0,3.4,0,0,0,0,1,50.2,0,4,0
2022/05/27 18:25:23,598,597,173.4,3.4,277.5,2.1,0,3.203579,1,50.3,0,4,0
2022/05/27 18:25:23,598,598,175.5,3.4,277.4,2.1,0,3.203579,1,51.5,0,4,0
2022/05/27 18:25:23,598,598,175.5,3.4,277.4,2.1,0,3.203579,1,51.5,0,4,0
2022/05/27 18:25:24,598,597,175.5,3.4,277.2,2.1,0,3.201998,1,51.5,0,4,0
2022/05/27 18:25:24,598,598,175.4,3.4,277.1,2.1,0,3.202525,1,51.5,0,4,0
2022/05/27 18:25:24,597,598,175.3,3.4,277,2.1,0,3.201471,1,51.5,0,4,0
2022/05/27 18:25:24,597,598,175.3,3.4,277,2.1,0,3.201471,1,51.5,0,4,0
2022/05/27 18:25:25,597,598,175.2,3.4,276.9,2.1,0,3.201983,1,51.4,0,4,0
2022/05/27 18:25:25,597,598,175.2,3.4,276.8,2.1,0,3.201998,1,51.4,0,4,0
2022/05/27 18:25:25,597,598,175.2,3.4,276.8,2.1,0,3.201998,1,51.4,0,4,0
2022/05/27 18:25:25,597,598,175.2,3.4,276.8,2.1,0,3.201998,1,51.4,0,4,0
2022/05/27 18:25:25,597,598,175.1,3.4,276.6,2.1,0,3.200944,1,51.3,0,4,0
2022/05/27 18:25:26,597,598,175,3.4,276.5,2.1,0,3.201471,1,51.3,0,4,0
2022/05/27 18:25:26,597,598,175,3.4,276.5,2.1,0,3.201471,1,51.3,0,4,0
2022/05/27 18:25:26,597,598,175,3.4,276.5,2.1,0,3.200417,1,51.3,0,4,0
2022/05/27 18:25:26,597,598,174.9,3.4,276.4,2.1,0,3.200417,1,51.2,0,4,0
2022/05/27 18:25:27,597,598,174.9,3.4,276.4,2.1,0,3.200417,1,51.2,0,4,0
2022/05/27 18:25:27,597,598,174.9,3.4,276.4,2.1,0,3.200417,1,51.2,0,4,0
2022/05/27 18:25:27,596,598,174.9,3.4,276.3,2.1,0,3.200417,1,51.2,0,4,0
2022/05/27 18:25:27,597,598,175,3.4,276.4,2.1,0,3.201471,1,51.3,0,4,0
2022/05/27 18:25:28,597,598,175,3.4,276.4,2.1,0,3.201471,1,51.3,0,4,0
2022/05/27 18:25:28,597,598,175,3.4,276.4,2.1,0,3.201471,1,51.3,0,4,0
2022/05/27 18:25:28,597,598,175,3.4,276.5,2.1,0,3.200417,1,51.3,0,4,0
2022/05/27 18:25:28,597,598,174.9,3.4,276.4,2.1,0,3.200944,1,51.2,0,4,0
