,principal_component1,principal_component2
1653675441,-0.8471666565958116,-0.05810105285660184
1653675441,-0.8471666565958116,-0.05810105285660184
1653675441,-0.8463622108760523,-0.05607314867533122
1653675441,-0.8471666565958116,-0.05810105285660184
1653675441,-0.8471666565958116,-0.05810105285660184
1653675442,-0.8471666565958116,-0.05810105285660184
1653675442,-0.8471666565958116,-0.05810105285660184
1653675442,-0.8471666565958116,-0.05810105285660184
1653675442,-0.8471666565958116,-0.05810105285660184
1653675443,-0.8471666565958116,-0.05810105285660184
1653675443,-0.8471666565958116,-0.05810105285660184
1653675443,-0.8471666565958116,-0.05810105285660184
1653675443,-0.8471666565958116,-0.05810105285660184
1653675444,-0.8463622108760523,-0.05607314867533122
1653675444,-0.8463622108760523,-0.05607314867533122
1653675444,-0.8463622108760523,-0.05607314867533122
1653675444,-0.8471666565958116,-0.05810105285660184
1653675445,-0.8463622108760523,-0.05607314867533122
1653675445,-0.8463622108760523,-0.05607314867533122
1653675445,-0.8463622108760523,-0.05607314867533122
1653675445,-0.8471666565958116,-0.05810105285660184
1653675446,-0.8471666565958116,-0.05810105285660184
1653675446,-0.8471666565958116,-0.05810105285660184
1653675446,-0.8471666565958116,-0.05810105285660184
1653675446,-0.8471666565958116,-0.05810105285660184
1653675446,-0.8471666565958116,-0.05810105285660184
1653675447,-0.8471666565958116,-0.05810105285660184
1653675447,-0.8471666565958116,-0.05810105285660184
1653675447,-0.8471666565958116,-0.05810105285660184
1653675447,-0.8471666565958116,-0.05810105285660184
1653675448,-0.8471666565958116,-0.05810105285660184
1653675448,-0.8471666565958116,-0.05810105285660184
1653675448,-0.8471666565958116,-0.05810105285660184
1653675448,-0.8471666565958116,-0.05810105285660184
1653675449,-0.8471666565958116,-0.05810105285660184
1653675449,-0.8471666565958116,-0.05810105285660184
1653675449,-0.8471666565958116,-0.05810105285660184
1653675449,-0.8471666565958116,-0.05810105285660184
1653675450,-0.8471666565958116,-0.05810105285660184
1653675450,-0.8463622108760523,-0.05607314867533122
1653675450,-0.8463622108760523,-0.05607314867533122
1653675450,-0.8463622108760523,-0.05607314867533122
1653675451,-0.8471666565958116,-0.05810105285660184
1653675451,-0.8471666565958116,-0.05810105285660184
1653675451,-0.8471666565958116,-0.05810105285660184
1653675451,-0.8463622108760523,-0.05607314867533122
1653675452,-0.8463622108760523,-0.05607314867533122
1653675452,-0.8463622108760523,-0.05607314867533122
1653675452,-0.8471666565958116,-0.05810105285660184
1653675452,-0.8463622108760523,-0.05607314867533122
1653675453,-0.8463622108760523,-0.05607314867533122
1653675453,-0.8463622108760523,-0.05607314867533122
1653675453,-0.8471666565958116,-0.05810105285660184
1653675453,-0.8471666565958116,-0.05810105285660184
1653675453,-0.8471666565958116,-0.05810105285660184
1653675454,-0.8471666565958116,-0.05810105285660184
1653675454,-0.8471666565958116,-0.05810105285660184
1653675454,-0.8471666565958116,-0.05810105285660184
1653675454,-0.8463622108760523,-0.05607314867533122
1653675455,-0.8471666565958116,-0.05810105285660184
1653675455,-0.8471666565958116,-0.05810105285660184
1653675455,-0.8471666565958116,-0.05810105285660184
1653675455,-0.8471666565958116,-0.05810105285660184
1653675456,-0.8471666565958116,-0.05810105285660184
1653675456,-0.8471666565958116,-0.05810105285660184
1653675456,-0.8471666565958116,-0.05810105285660184
1653675456,-0.7959284681014468,0.07921604217925386
1653675457,-0.7959284681014468,0.07921604217925386
1653675457,-0.7959284681014468,0.07921604217925386
1653675457,-0.4456828094268826,0.9784447200823139
1653675457,-0.4456828094268826,0.9784447200823139
1653675457,-0.4456828094268826,0.9784447200823139
1653675458,-0.4456828094268826,0.9784447200823139
1653675458,-0.4456828094268826,0.9784447200823139
1653675458,-0.4456828094268826,0.9784447200823139
1653675458,-0.4456828094268826,0.9784447200823139
1653675459,-0.4448783637071234,0.9804726242635846
1653675459,-0.4448783637071234,0.9804726242635846
1653675459,-0.4448783637071234,0.9804726242635846
1653675459,2.133213159550904,-0.016459946615185732
1653675460,2.134683603168443,-0.014536773718874555
1653675460,2.134683603168443,-0.014536773718874555
1653675460,2.167295431531852,-0.029534048658057428
1653675460,2.1663551502541116,-0.029182035046090557
1653675460,2.1663551502541116,-0.029182035046090557
1653675461,2.1663551502541116,-0.029182035046090557
1653675461,2.1663551502541116,-0.029182035046090557
1653675461,2.1691559071674775,-0.027956862345996644
1653675461,2.1691559071674775,-0.027956862345996644
1653675462,2.169930988784756,-0.030679659412128035
1653675462,2.175726003701771,-0.030666255710590645
1653675462,2.175726003701771,-0.030666255710590645
1653675462,2.1775346311558406,-0.03141019568747544
1653675463,2.1769160707222692,-0.0335384665412139
1653675463,2.1769160707222692,-0.0335384665412139
1653675463,2.1769160707222692,-0.0335384665412139
1653675463,2.1770340353872673,-0.033580252076697834
1653675464,2.177087890175321,-0.03360036622865411
1653675464,2.177087890175321,-0.03360036622865411
1653675464,2.1787787623847668,-0.03190436150739393
1653675464,2.1772058548403175,-0.0336421517641378
1653675465,2.1772058548403175,-0.0336421517641378
1653675465,2.1772058548403175,-0.0336421517641378
1653675465,2.1780739928634985,-0.031651262519978074
1653675465,2.178714652507823,-0.031882690123866506
1653675465,2.178714652507823,-0.031882690123866506
1653675466,2.177087890175321,-0.03360036622865411
1653675466,2.177153804190016,-0.03131770692473674
1653675466,2.1766682972704117,-0.03109675424419043
1653675466,2.1766682972704117,-0.03109675424419043
1653675467,2.175863851550652,-0.03312465842546103
1653675467,2.176256737743118,-0.030914373732325712
1653675467,2.176256737743118,-0.030914373732325712
1653675467,2.1753343273583616,-0.03290049237811256
1653675468,2.1754981134337963,-0.030641160592953524
1653675468,2.1754981134337963,-0.030641160592953524
1653675468,2.1754981134337963,-0.030641160592953524
1653675468,2.1746936677140365,-0.032669064774224106
1653675469,2.1759669536250703,-0.03081068850940182
1653675469,2.1759669536250703,-0.03081068850940182
1653675469,2.1749048969380844,-0.03037997960849456
1653675469,2.1740363413413824,-0.03238621240623757
1653675469,2.1740363413413824,-0.03238621240623757
1653675470,2.1740363413413824,-0.03238621240623757
1653675470,2.1739183766763848,-0.03234442687075371
1653675470,2.1739183766763848,-0.03234442687075371
1653675470,2.1739183766763848,-0.03234442687075371
1653675471,2.1728661575047665,-0.03193061875500049
1653675471,2.1736167484364723,-0.029882600421773788
1653675471,2.1736167484364723,-0.029882600421773788
1653675471,2.172694338051716,-0.03186871906756035
1653675472,2.172262685920165,-0.031667880538970475
1653675472,2.172262685920165,-0.031667880538970475
1653675472,2.173141079032235,-0.029678548526381583
1653675472,2.173141079032235,-0.029678548526381583
1653675472,2.173141079032235,-0.029678548526381583
1653675473,2.173141079032235,-0.029678548526381583
1653675473,2.254573494401999,0.19971957473134613
1653675473,-0.6629485867709546,0.4062890046543686
1653675473,-0.6629485867709546,0.4062890046543686
1653675474,-0.8463622108760523,-0.05607314867533122
1653675474,-0.8471666565958116,-0.05810105285660184
1653675474,-0.8471666565958116,-0.05810105285660184
1653675474,-0.8463622108760523,-0.05607314867533122
1653675475,-0.8471666565958116,-0.05810105285660184
1653675475,-0.8471666565958116,-0.05810105285660184
1653675475,-0.8471666565958116,-0.05810105285660184
1653675475,-0.8471666565958116,-0.05810105285660184
1653675476,-0.8471666565958116,-0.05810105285660184
1653675476,-0.8471666565958116,-0.05810105285660184
1653675476,-0.8463622108760523,-0.05607314867533122
1653675476,-0.8471666565958116,-0.05810105285660184
1653675477,-0.8471666565958116,-0.05810105285660184
1653675477,-0.8471666565958116,-0.05810105285660184
1653675478,-0.8471666565958116,-0.05810105285660184
1653675478,-0.8471666565958116,-0.05810105285660184
1653675478,-0.8463622108760523,-0.05607314867533122
1653675478,-0.8463622108760523,-0.05607314867533122
1653675479,-0.8463622108760523,-0.05607314867533122
1653675479,-0.8463622108760523,-0.05607314867533122
1653675479,-0.8471666565958116,-0.05810105285660184
1653675479,-0.8471666565958116,-0.05810105285660184
1653675480,-0.8471666565958116,-0.05810105285660184
1653675480,-0.8471666565958116,-0.05810105285660184
1653675480,-0.8471666565958116,-0.05810105285660184
1653675480,-0.8471666565958116,-0.05810105285660184
1653675481,-0.8471666565958116,-0.05810105285660184
1653675481,-0.8471666565958116,-0.05810105285660184
1653675481,-0.8471666565958116,-0.05810105285660184
1653675481,-0.8471666565958116,-0.05810105285660184
1653675482,-0.8471666565958116,-0.05810105285660184
1653675482,-0.8471666565958116,-0.05810105285660184
1653675482,-0.8471666565958116,-0.05810105285660184
1653675482,-0.8471666565958116,-0.05810105285660184
1653675483,-0.8471666565958116,-0.05810105285660184
1653675483,-0.8471666565958116,-0.05810105285660184
1653675483,-0.8471666565958116,-0.05810105285660184
1653675483,-0.8471666565958116,-0.05810105285660184
1653675484,-0.8471666565958116,-0.05810105285660184
1653675484,-0.8471666565958116,-0.05810105285660184
1653675484,-0.8471666565958116,-0.05810105285660184
1653675484,-0.8471666565958116,-0.05810105285660184
1653675485,-0.8471666565958116,-0.05810105285660184
1653675485,-0.8463622108760523,-0.05607314867533122
1653675485,-0.8463622108760523,-0.05607314867533122
1653675485,-0.8463622108760523,-0.05607314867533122
1653675485,-0.8471666565958116,-0.05810105285660184
1653675486,-0.8471666565958116,-0.05810105285660184
1653675486,-0.8471666565958116,-0.05810105285660184
1653675486,-0.8471666565958116,-0.05810105285660184
1653675486,-0.8463622108760523,-0.05607314867533122
1653675487,-0.8463622108760523,-0.05607314867533122
1653675487,-0.8471666565958116,-0.05810105285660184
1653675487,-0.8471666565958116,-0.05810105285660184
1653675487,-0.8471666565958116,-0.05810105285660184
1653675488,-0.8471666565958116,-0.05810105285660184
1653675488,-0.8463622108760523,-0.05607314867533122
1653675488,-0.8463622108760523,-0.05607314867533122
1653675488,-0.8463622108760523,-0.05607314867533122
1653675488,-0.8471666565958116,-0.05810105285660184
1653675489,-0.8471666565958116,-0.05810105285660184
1653675489,-0.8471666565958116,-0.05810105285660184
1653675489,-0.8463622108760523,-0.05607314867533122
1653675489,-0.8471666565958116,-0.05810105285660184
1653675490,-0.8471666565958116,-0.05810105285660184
1653675490,-0.8471666565958116,-0.05810105285660184
1653675490,-0.8471666565958116,-0.05810105285660184
1653675490,-0.8471666565958116,-0.05810105285660184
1653675491,-0.8471666565958116,-0.05810105285660184
1653675491,-0.8471666565958116,-0.05810105285660184
1653675491,-0.8471666565958116,-0.05810105285660184
1653675491,-0.8471666565958116,-0.05810105285660184
1653675492,-0.8471666565958116,-0.05810105285660184
1653675492,-0.8471666565958116,-0.05810105285660184
1653675492,-0.8471666565958116,-0.05810105285660184
1653675492,-0.8471666565958116,-0.05810105285660184
1653675492,-0.8471666565958116,-0.05810105285660184
1653675493,-0.8471666565958116,-0.05810105285660184
1653675493,-0.8471666565958116,-0.05810105285660184
1653675493,-0.8471666565958116,-0.05810105285660184
1653675493,-0.8471666565958116,-0.05810105285660184
1653675494,-0.8471666565958116,-0.05810105285660184
1653675494,-0.8471666565958116,-0.05810105285660184
1653675494,-0.8471666565958116,-0.05810105285660184
1653675494,-0.8463622108760523,-0.05607314867533122
1653675495,-0.8463622108760523,-0.05607314867533122
1653675495,-0.8463622108760523,-0.05607314867533122
1653675495,-0.8471666565958116,-0.05810105285660184
1653675495,-0.8471666565958116,-0.05810105285660184
1653675496,-0.8471666565958116,-0.05810105285660184
1653675496,-0.8463622108760523,-0.05607314867533122
1653675496,-0.8471666565958116,-0.05810105285660184
1653675496,-0.8471666565958116,-0.05810105285660184
1653675497,-0.8471666565958116,-0.05810105285660184
1653675497,-0.8471666565958116,-0.05810105285660184
1653675497,-0.8471666565958116,-0.05810105285660184
1653675497,-0.8471666565958116,-0.05810105285660184
1653675497,-0.8471666565958116,-0.05810105285660184
1653675498,-0.8471666565958116,-0.05810105285660184
1653675498,-0.8471666565958116,-0.05810105285660184
1653675498,-0.8471666565958116,-0.05810105285660184
1653675498,-0.8463622108760523,-0.05607314867533122
1653675499,-0.8463622108760523,-0.05607314867533122
1653675499,-0.8463622108760523,-0.05607314867533122
1653675499,-0.8463622108760523,-0.05607314867533122
1653675499,-0.8471666565958116,-0.05810105285660184
1653675500,-0.8471666565958116,-0.05810105285660184
1653675500,-0.8463622108760523,-0.05607314867533122
1653675500,-0.8471666565958116,-0.05810105285660184
1653675500,-0.8463622108760523,-0.05607314867533122
1653675501,-0.8463622108760523,-0.05607314867533122
1653675501,-0.8463622108760523,-0.05607314867533122
1653675501,-0.8471666565958116,-0.05810105285660184
1653675501,-0.8471666565958116,-0.05810105285660184
1653675502,-0.8471666565958116,-0.05810105285660184
1653675502,-0.8471666565958116,-0.05810105285660184
1653675502,-0.8200618396942227,0.018378916741135346
1653675502,-0.8104084910571124,0.04271376691638271
1653675503,-0.8104084910571124,0.04271376691638271
1653675503,-0.4698161810196588,0.9176075946441957
1653675503,-0.4448783637071234,0.9804726242635846
1653675503,-0.4448783637071234,0.9804726242635846
1653675504,-0.4456828094268826,0.9784447200823139
1653675504,-0.4456828094268826,0.9784447200823139
1653675504,-0.4456828094268826,0.9784447200823139
1653675504,-0.4456828094268826,0.9784447200823139
1653675504,-0.4456828094268826,0.9784447200823139
1653675505,0.21292477455588604,0.7495968484743658
1653675505,0.21292477455588604,0.7495968484743658
1653675505,2.172680783018677,-0.02947672527957219
1653675505,2.171982457842051,-0.029188273770270726
1653675506,2.171216212044232,-0.028841241123984722
1653675506,2.171216212044232,-0.028841241123984722
1653675506,2.170230109356054,-0.030790344832660754
1653675506,2.171336183315726,-0.031224267100370236
1653675507,2.171336183315726,-0.031224267100370236
1653675507,2.1717499645542926,-0.029086973371206838
1653675507,2.172003764777272,-0.03150867669992799
1653675507,2.172003764777272,-0.03150867669992799
1653675508,2.172003764777272,-0.03150867669992799
1653675508,2.1731200938258333,-0.031944156199208526
1653675508,2.173978394333646,-0.02993636616989421
1653675508,2.173978394333646,-0.02993636616989421
1653675508,2.1740322491216992,-0.029956480321850477
1653675509,2.174150636177191,-0.029998423615388833
1653675509,2.174150636177191,-0.029998423615388833
